,foodcourt,restaurant,restaurantmenuitem,date,actual,forecast_rf_lag,r2,mape,accuracy_rf_lag,model
1669,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7aa1cdf9001b15d6bb,2024-02-15,4.0,7.0,-1.9909090909090903,0.4928571428571429,0.5071428571428571,randomforest-lag
1670,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7aa1cdf9001b15d6bb,2024-02-16,3.0,3.0,-1.9909090909090903,0.4928571428571429,0.5071428571428571,randomforest-lag
1671,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7aa1cdf9001b15d6bb,2024-02-17,4.0,0.0,-1.9909090909090903,0.4928571428571429,0.5071428571428571,randomforest-lag
1672,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7aa1cdf9001b15d6bb,2024-02-18,4.0,0.0,-1.9909090909090903,0.4928571428571429,0.5071428571428571,randomforest-lag
1673,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7aa1cdf9001b15d6bd,2024-02-12,1.0,4.0,-0.45833333333333326,1.0571428571428572,0.4190476190476191,randomforest-lag
1674,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7aa1cdf9001b15d6bd,2024-02-13,5.0,6.0,-0.45833333333333326,1.0571428571428572,0.4190476190476191,randomforest-lag
1675,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7aa1cdf9001b15d6bd,2024-02-14,3.0,10.0,-0.45833333333333326,1.0571428571428572,0.4190476190476191,randomforest-lag
1676,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7aa1cdf9001b15d6bd,2024-02-15,6.0,7.0,-0.45833333333333326,1.0571428571428572,0.4190476190476191,randomforest-lag
1677,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7aa1cdf9001b15d6bd,2024-02-16,10.0,3.0,-0.45833333333333326,1.0571428571428572,0.4190476190476191,randomforest-lag
1678,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7aa1cdf9001b15d6bd,2024-02-17,1.0,0.0,-0.45833333333333326,1.0571428571428572,0.4190476190476191,randomforest-lag
1679,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7aa1cdf9001b15d6bd,2024-02-18,0.0,0.0,-0.45833333333333326,1.0571428571428572,0.4190476190476191,randomforest-lag
1680,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7aa1cdf9001b15d6e3,2024-02-12,16.0,6.0,-0.1119791666666663,7720456504063707.0,0.7678571428571428,randomforest-lag
1681,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7aa1cdf9001b15d6e3,2024-02-13,0.0,0.0,-0.1119791666666663,7720456504063707.0,0.7678571428571428,randomforest-lag
1682,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7aa1cdf9001b15d6e3,2024-02-14,0.0,0.0,-0.1119791666666663,7720456504063707.0,0.7678571428571428,randomforest-lag
1683,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7aa1cdf9001b15d6e3,2024-02-15,0.0,0.0,-0.1119791666666663,7720456504063707.0,0.7678571428571428,randomforest-lag
1684,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7aa1cdf9001b15d6e3,2024-02-16,0.0,12.0,-0.1119791666666663,7720456504063707.0,0.7678571428571428,randomforest-lag
1685,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7aa1cdf9001b15d6e3,2024-02-17,0.0,0.0,-0.1119791666666663,7720456504063707.0,0.7678571428571428,randomforest-lag
1686,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7aa1cdf9001b15d6e3,2024-02-18,0.0,0.0,-0.1119791666666663,7720456504063707.0,0.7678571428571428,randomforest-lag
1687,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7ba1cdf9001b15d702,2024-02-12,2.0,1.0,-0.0034965034965035446,0.38690476190476186,0.6130952380952381,randomforest-lag
1688,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7ba1cdf9001b15d702,2024-02-13,8.0,5.0,-0.0034965034965035446,0.38690476190476186,0.6130952380952381,randomforest-lag
1689,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7ba1cdf9001b15d702,2024-02-14,4.0,5.0,-0.0034965034965035446,0.38690476190476186,0.6130952380952381,randomforest-lag
1690,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7ba1cdf9001b15d702,2024-02-15,4.0,5.0,-0.0034965034965035446,0.38690476190476186,0.6130952380952381,randomforest-lag
1691,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7ba1cdf9001b15d702,2024-02-16,6.0,4.0,-0.0034965034965035446,0.38690476190476186,0.6130952380952381,randomforest-lag
1692,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7ba1cdf9001b15d702,2024-02-17,5.0,0.0,-0.0034965034965035446,0.38690476190476186,0.6130952380952381,randomforest-lag
1693,620dcb88ed29b942e676bb01,61de93fe9be11222aa790810,65644d7ba1cdf9001b15d702,2024-02-18,0.0,0.0,-0.0034965034965035446,0.38690476190476186,0.6130952380952381,randomforest-lag
1694,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c843e,2024-02-12,5.0,3.0,-4.646666666666667,0.6510204081632652,0.34897959183673477,randomforest-lag
1695,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c843e,2024-02-13,5.0,1.0,-4.646666666666667,0.6510204081632652,0.34897959183673477,randomforest-lag
1696,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c843e,2024-02-14,1.0,1.0,-4.646666666666667,0.6510204081632652,0.34897959183673477,randomforest-lag
1697,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c843e,2024-02-15,4.0,2.0,-4.646666666666667,0.6510204081632652,0.34897959183673477,randomforest-lag
1698,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c843e,2024-02-16,7.0,1.0,-4.646666666666667,0.6510204081632652,0.34897959183673477,randomforest-lag
1699,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c843e,2024-02-17,6.0,0.0,-4.646666666666667,0.6510204081632652,0.34897959183673477,randomforest-lag
1700,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c843e,2024-02-18,5.0,0.0,-4.646666666666667,0.6510204081632652,0.34897959183673477,randomforest-lag
1701,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c8440,2024-02-12,0.0,1.0,-0.3552188552188551,643371375338642.8,0.4571428571428571,randomforest-lag
1702,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c8440,2024-02-13,5.0,4.0,-0.3552188552188551,643371375338642.8,0.4571428571428571,randomforest-lag
1703,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c8440,2024-02-14,10.0,0.0,-0.3552188552188551,643371375338642.8,0.4571428571428571,randomforest-lag
1704,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c8440,2024-02-15,5.0,2.0,-0.3552188552188551,643371375338642.8,0.4571428571428571,randomforest-lag
1705,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c8440,2024-02-16,2.0,0.0,-0.3552188552188551,643371375338642.8,0.4571428571428571,randomforest-lag
1706,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c8440,2024-02-17,0.0,0.0,-0.3552188552188551,643371375338642.8,0.4571428571428571,randomforest-lag
1707,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c8440,2024-02-18,0.0,0.0,-0.3552188552188551,643371375338642.8,0.4571428571428571,randomforest-lag
1708,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c8442,2024-02-12,4.0,2.0,0.48601398601398593,0.22448979591836735,0.7755102040816326,randomforest-lag
1709,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c8442,2024-02-13,2.0,3.0,0.48601398601398593,0.22448979591836735,0.7755102040816326,randomforest-lag
1710,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c8442,2024-02-14,5.0,5.0,0.48601398601398593,0.22448979591836735,0.7755102040816326,randomforest-lag
1711,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c8442,2024-02-15,2.0,2.0,0.48601398601398593,0.22448979591836735,0.7755102040816326,randomforest-lag
1712,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c8442,2024-02-16,7.0,3.0,0.48601398601398593,0.22448979591836735,0.7755102040816326,randomforest-lag
1713,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c8442,2024-02-17,0.0,0.0,0.48601398601398593,0.22448979591836735,0.7755102040816326,randomforest-lag
1714,620dcb88ed29b942e676bb01,64e5eed9e23e9d001b543a0a,6564546413fbf0001b9c8442,2024-02-18,0.0,0.0,0.48601398601398593,0.22448979591836735,0.7755102040816326,randomforest-lag
1715,62122c7a86769559bcb3861c,62135a351be0863ab89a67c5,6451f4a5903ab40017049d9d,2024-02-12,0.0,0.0,0.4696969696969696,0.19047619047619047,0.8095238095238095,randomforest-lag
1716,62122c7a86769559bcb3861c,62135a351be0863ab89a67c5,6451f4a5903ab40017049d9d,2024-02-13,6.0,12.0,0.4696969696969696,0.19047619047619047,0.8095238095238095,randomforest-lag
1717,62122c7a86769559bcb3861c,62135a351be0863ab89a67c5,6451f4a5903ab40017049d9d,2024-02-14,0.0,0.0,0.4696969696969696,0.19047619047619047,0.8095238095238095,randomforest-lag
1718,62122c7a86769559bcb3861c,62135a351be0863ab89a67c5,6451f4a5903ab40017049d9d,2024-02-15,9.0,6.0,0.4696969696969696,0.19047619047619047,0.8095238095238095,randomforest-lag
1719,62122c7a86769559bcb3861c,62135a351be0863ab89a67c5,6451f4a5903ab40017049d9d,2024-02-16,0.0,0.0,0.4696969696969696,0.19047619047619047,0.8095238095238095,randomforest-lag
1720,62122c7a86769559bcb3861c,62135a351be0863ab89a67c5,6451f4a5903ab40017049d9d,2024-02-17,0.0,0.0,0.4696969696969696,0.19047619047619047,0.8095238095238095,randomforest-lag
1721,62122c7a86769559bcb3861c,62135a351be0863ab89a67c5,6451f4a5903ab40017049d9d,2024-02-18,0.0,0.0,0.4696969696969696,0.19047619047619047,0.8095238095238095,randomforest-lag
1722,62122c7a86769559bcb3861c,62135a351be0863ab89a67c5,6451f4a5903ab40017049da7,2024-02-12,0.0,0.0,0.9475,1930114126015926.8,0.8357142857142857,randomforest-lag
1723,62122c7a86769559bcb3861c,62135a351be0863ab89a67c5,6451f4a5903ab40017049da7,2024-02-13,0.0,0.0,0.9475,1930114126015926.8,0.8357142857142857,randomforest-lag
1724,62122c7a86769559bcb3861c,62135a351be0863ab89a67c5,6451f4a5903ab40017049da7,2024-02-14,20.0,17.0,0.9475,1930114126015926.8,0.8357142857142857,randomforest-lag
1725,62122c7a86769559bcb3861c,62135a351be0863ab89a67c5,6451f4a5903ab40017049da7,2024-02-15,0.0,0.0,0.9475,1930114126015926.8,0.8357142857142857,randomforest-lag
1726,62122c7a86769559bcb3861c,62135a351be0863ab89a67c5,6451f4a5903ab40017049da7,2024-02-16,0.0,3.0,0.9475,1930114126015926.8,0.8357142857142857,randomforest-lag
1727,62122c7a86769559bcb3861c,62135a351be0863ab89a67c5,6451f4a5903ab40017049da7,2024-02-17,0.0,0.0,0.9475,1930114126015926.8,0.8357142857142857,randomforest-lag
1728,62122c7a86769559bcb3861c,62135a351be0863ab89a67c5,6451f4a5903ab40017049da7,2024-02-18,0.0,0.0,0.9475,1930114126015926.8,0.8357142857142857,randomforest-lag
1729,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bbc,2024-02-12,0.0,0.0,0.3674074074074075,643371375338642.4,0.7523809523809524,randomforest-lag
1730,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bbc,2024-02-13,0.0,0.0,0.3674074074074075,643371375338642.4,0.7523809523809524,randomforest-lag
1731,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bbc,2024-02-14,15.0,4.0,0.3674074074074075,643371375338642.4,0.7523809523809524,randomforest-lag
1732,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bbc,2024-02-15,0.0,1.0,0.3674074074074075,643371375338642.4,0.7523809523809524,randomforest-lag
1733,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bbc,2024-02-16,0.0,0.0,0.3674074074074075,643371375338642.4,0.7523809523809524,randomforest-lag
1734,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bbc,2024-02-17,0.0,0.0,0.3674074074074075,643371375338642.4,0.7523809523809524,randomforest-lag
1735,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bbc,2024-02-18,0.0,0.0,0.3674074074074075,643371375338642.4,0.7523809523809524,randomforest-lag
1736,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bbe,2024-02-12,28.0,27.0,0.5628637951105937,0.22602682753058695,0.773973172469413,randomforest-lag
1737,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bbe,2024-02-13,19.0,27.0,0.5628637951105937,0.22602682753058695,0.773973172469413,randomforest-lag
1738,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bbe,2024-02-14,44.0,23.0,0.5628637951105937,0.22602682753058695,0.773973172469413,randomforest-lag
1739,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bbe,2024-02-15,36.0,22.0,0.5628637951105937,0.22602682753058695,0.773973172469413,randomforest-lag
1740,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bbe,2024-02-16,27.0,20.0,0.5628637951105937,0.22602682753058695,0.773973172469413,randomforest-lag
1741,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bbe,2024-02-17,0.0,0.0,0.5628637951105937,0.22602682753058695,0.773973172469413,randomforest-lag
1742,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bbe,2024-02-18,0.0,0.0,0.5628637951105937,0.22602682753058695,0.773973172469413,randomforest-lag
1743,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bc2,2024-02-12,21.0,6.0,0.3484848484848485,0.3274681667538811,0.672531833246119,randomforest-lag
1744,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bc2,2024-02-13,16.0,18.0,0.3484848484848485,0.3274681667538811,0.672531833246119,randomforest-lag
1745,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bc2,2024-02-14,13.0,10.0,0.3484848484848485,0.3274681667538811,0.672531833246119,randomforest-lag
1746,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bc2,2024-02-15,4.0,8.0,0.3484848484848485,0.3274681667538811,0.672531833246119,randomforest-lag
1747,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bc2,2024-02-16,9.0,7.0,0.3484848484848485,0.3274681667538811,0.672531833246119,randomforest-lag
1748,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bc2,2024-02-17,0.0,0.0,0.3484848484848485,0.3274681667538811,0.672531833246119,randomforest-lag
1749,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bc2,2024-02-18,0.0,0.0,0.3484848484848485,0.3274681667538811,0.672531833246119,randomforest-lag
1750,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bc6,2024-02-12,15.0,21.0,0.3628548034934498,9650570630079634.0,0.6540025954213597,randomforest-lag
1751,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bc6,2024-02-13,33.0,14.0,0.3628548034934498,9650570630079634.0,0.6540025954213597,randomforest-lag
1752,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bc6,2024-02-14,0.0,15.0,0.3628548034934498,9650570630079634.0,0.6540025954213597,randomforest-lag
1753,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bc6,2024-02-15,19.0,25.0,0.3628548034934498,9650570630079634.0,0.6540025954213597,randomforest-lag
1754,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bc6,2024-02-16,23.0,20.0,0.3628548034934498,9650570630079634.0,0.6540025954213597,randomforest-lag
1755,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bc6,2024-02-17,0.0,0.0,0.3628548034934498,9650570630079634.0,0.6540025954213597,randomforest-lag
1756,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c047b196c00173b7bc6,2024-02-18,0.0,0.0,0.3628548034934498,9650570630079634.0,0.6540025954213597,randomforest-lag
1757,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c057b196c00173b7bcc,2024-02-12,6.0,10.0,-0.22178477690288712,5146971002709138.0,0.5649350649350651,randomforest-lag
1758,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c057b196c00173b7bcc,2024-02-13,6.0,10.0,-0.22178477690288712,5146971002709138.0,0.5649350649350651,randomforest-lag
1759,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c057b196c00173b7bcc,2024-02-14,0.0,8.0,-0.22178477690288712,5146971002709138.0,0.5649350649350651,randomforest-lag
1760,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c057b196c00173b7bcc,2024-02-15,11.0,5.0,-0.22178477690288712,5146971002709138.0,0.5649350649350651,randomforest-lag
1761,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c057b196c00173b7bcc,2024-02-16,6.0,7.0,-0.22178477690288712,5146971002709138.0,0.5649350649350651,randomforest-lag
1762,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c057b196c00173b7bcc,2024-02-17,0.0,0.0,-0.22178477690288712,5146971002709138.0,0.5649350649350651,randomforest-lag
1763,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c057b196c00173b7bcc,2024-02-18,0.0,0.0,-0.22178477690288712,5146971002709138.0,0.5649350649350651,randomforest-lag
1764,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c057b196c00173b7bce,2024-02-12,20.0,25.0,0.37132987910189985,0.2520408163265306,0.7479591836734694,randomforest-lag
1765,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c057b196c00173b7bce,2024-02-13,14.0,24.0,0.37132987910189985,0.2520408163265306,0.7479591836734694,randomforest-lag
1766,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c057b196c00173b7bce,2024-02-14,24.0,23.0,0.37132987910189985,0.2520408163265306,0.7479591836734694,randomforest-lag
1767,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c057b196c00173b7bce,2024-02-15,20.0,19.0,0.37132987910189985,0.2520408163265306,0.7479591836734694,randomforest-lag
1768,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c057b196c00173b7bce,2024-02-16,24.0,7.0,0.37132987910189985,0.2520408163265306,0.7479591836734694,randomforest-lag
1769,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c057b196c00173b7bce,2024-02-17,0.0,0.0,0.37132987910189985,0.2520408163265306,0.7479591836734694,randomforest-lag
1770,62122c7a86769559bcb3861c,621cb1f35e7a600ba611587c,644e7c057b196c00173b7bce,2024-02-18,0.0,0.0,0.37132987910189985,0.2520408163265306,0.7479591836734694,randomforest-lag
1771,62122c7a86769559bcb3861c,63c64c1d4ebc2200177071bf,63c64ee632e68a001bf81d1f,2024-02-12,0.0,0.0,0.0,3860228252031853.5,0.8571428571428572,randomforest-lag
1772,62122c7a86769559bcb3861c,63c64c1d4ebc2200177071bf,63c64ee632e68a001bf81d1f,2024-02-13,0.0,0.0,0.0,3860228252031853.5,0.8571428571428572,randomforest-lag
1773,62122c7a86769559bcb3861c,63c64c1d4ebc2200177071bf,63c64ee632e68a001bf81d1f,2024-02-14,0.0,0.0,0.0,3860228252031853.5,0.8571428571428572,randomforest-lag
1774,62122c7a86769559bcb3861c,63c64c1d4ebc2200177071bf,63c64ee632e68a001bf81d1f,2024-02-15,0.0,6.0,0.0,3860228252031853.5,0.8571428571428572,randomforest-lag
1775,62122c7a86769559bcb3861c,63c64c1d4ebc2200177071bf,63c64ee632e68a001bf81d1f,2024-02-16,0.0,0.0,0.0,3860228252031853.5,0.8571428571428572,randomforest-lag
1776,62122c7a86769559bcb3861c,63c64c1d4ebc2200177071bf,63c64ee632e68a001bf81d1f,2024-02-17,0.0,0.0,0.0,3860228252031853.5,0.8571428571428572,randomforest-lag
1777,62122c7a86769559bcb3861c,63c64c1d4ebc2200177071bf,63c64ee632e68a001bf81d1f,2024-02-18,0.0,0.0,0.0,3860228252031853.5,0.8571428571428572,randomforest-lag
1778,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577f91,2024-02-12,7.0,3.0,0.6037735849056605,1930114126015927.2,0.6921768707482994,randomforest-lag
1779,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577f91,2024-02-13,0.0,0.0,0.6037735849056605,1930114126015927.2,0.6921768707482994,randomforest-lag
1780,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577f91,2024-02-14,3.0,2.0,0.6037735849056605,1930114126015927.2,0.6921768707482994,randomforest-lag
1781,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577f91,2024-02-15,8.0,6.0,0.6037735849056605,1930114126015927.2,0.6921768707482994,randomforest-lag
1782,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577f91,2024-02-16,0.0,3.0,0.6037735849056605,1930114126015927.2,0.6921768707482994,randomforest-lag
1783,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577f91,2024-02-17,0.0,0.0,0.6037735849056605,1930114126015927.2,0.6921768707482994,randomforest-lag
1784,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577f91,2024-02-18,0.0,0.0,0.6037735849056605,1930114126015927.2,0.6921768707482994,randomforest-lag
1785,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577f92,2024-02-12,22.0,14.0,0.49528054535920296,0.3266329258976318,0.6733670741023682,randomforest-lag
1786,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577f92,2024-02-13,16.0,11.0,0.49528054535920296,0.3266329258976318,0.6733670741023682,randomforest-lag
1787,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577f92,2024-02-14,8.0,15.0,0.49528054535920296,0.3266329258976318,0.6733670741023682,randomforest-lag
1788,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577f92,2024-02-15,17.0,21.0,0.49528054535920296,0.3266329258976318,0.6733670741023682,randomforest-lag
1789,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577f92,2024-02-16,22.0,11.0,0.49528054535920296,0.3266329258976318,0.6733670741023682,randomforest-lag
1790,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577f92,2024-02-17,0.0,0.0,0.49528054535920296,0.3266329258976318,0.6733670741023682,randomforest-lag
1791,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577f92,2024-02-18,0.0,0.0,0.49528054535920296,0.3266329258976318,0.6733670741023682,randomforest-lag
1792,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577fa3,2024-02-12,10.0,4.0,-0.13185755534167476,0.37933524286907744,0.6206647571309225,randomforest-lag
1793,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577fa3,2024-02-13,19.0,4.0,-0.13185755534167476,0.37933524286907744,0.6206647571309225,randomforest-lag
1794,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577fa3,2024-02-14,9.0,2.0,-0.13185755534167476,0.37933524286907744,0.6206647571309225,randomforest-lag
1795,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577fa3,2024-02-15,12.0,17.0,-0.13185755534167476,0.37933524286907744,0.6206647571309225,randomforest-lag
1796,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577fa3,2024-02-16,14.0,13.0,-0.13185755534167476,0.37933524286907744,0.6206647571309225,randomforest-lag
1797,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577fa3,2024-02-17,0.0,0.0,-0.13185755534167476,0.37933524286907744,0.6206647571309225,randomforest-lag
1798,62122f42e9692355fc21cd37,621cb324b268b427f9e01cd7,6450d7895d92cb001b577fa3,2024-02-18,0.0,0.0,-0.13185755534167476,0.37933524286907744,0.6206647571309225,randomforest-lag
1799,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,64ec3d9515331c0018576130,2024-02-12,38.0,30.0,0.45489309925256394,1.0293942005418276e+16,0.7088410681877106,randomforest-lag
1800,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,64ec3d9515331c0018576130,2024-02-13,0.0,16.0,0.45489309925256394,1.0293942005418276e+16,0.7088410681877106,randomforest-lag
1801,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,64ec3d9515331c0018576130,2024-02-14,0.0,0.0,0.45489309925256394,1.0293942005418276e+16,0.7088410681877106,randomforest-lag
1802,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,64ec3d9515331c0018576130,2024-02-15,29.0,5.0,0.45489309925256394,1.0293942005418276e+16,0.7088410681877106,randomforest-lag
1803,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,64ec3d9515331c0018576130,2024-02-16,0.0,0.0,0.45489309925256394,1.0293942005418276e+16,0.7088410681877106,randomforest-lag
1804,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,64ec3d9515331c0018576130,2024-02-17,0.0,0.0,0.45489309925256394,1.0293942005418276e+16,0.7088410681877106,randomforest-lag
1805,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,64ec3d9515331c0018576130,2024-02-18,0.0,0.0,0.45489309925256394,1.0293942005418276e+16,0.7088410681877106,randomforest-lag
1806,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,64ec3d9515331c0018576133,2024-02-12,15.0,12.0,-0.3217299578059072,0.6337916219119226,0.6009022556390977,randomforest-lag
1807,621243047b7da3595490b804,6218a79d7fc9d120059d1fee,64ec3d9515331c0018576133,2024-02-13,14.0,33.0,-0.3217299578059072,0.6337916219119226,0.6009022556390977,randomforest-lag
