date,foodcourt,restaurant,restaurantmenuitem,predicted,Accuracy_DeepAR_Multi
13-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fa,4,0.892857143
14-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fa,3,0.892857143
15-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fa,3,0.892857143
16-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fa,4,0.892857143
17-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fa,0,0.892857143
18-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fa,0,0.892857143
12-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fb,0,0.616326531
13-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fb,5,0.616326531
14-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fb,4,0.616326531
15-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fb,4,0.616326531
16-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fb,0,0.616326531
17-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fb,0,0.616326531
18-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d8fb,0,0.616326531
12-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d901,14,0.838943577
13-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d901,31,0.838943577
14-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d901,18,0.838943577
15-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d901,24,0.838943577
16-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d901,16,0.838943577
17-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d901,0,0.838943577
18-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d901,0,0.838943577
12-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d906,2,0.523809524
13-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d906,4,0.523809524
14-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d906,2,0.523809524
15-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d906,3,0.523809524
16-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d906,0,0.523809524
17-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d906,0,0.523809524
18-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d906,0,0.523809524
12-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d90c,19,0.941153998
13-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d90c,28,0.941153998
14-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d90c,56,0.941153998
15-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d90c,47,0.941153998
16-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d90c,37,0.941153998
17-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d90c,0,0.941153998
18-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d90c,0,0.941153998
12-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d913,16,0.891156463
13-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d913,19,0.891156463
14-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d913,10,0.891156463
15-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d913,15,0.891156463
16-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d913,4,0.891156463
17-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d913,0,0.891156463
18-02-2024,618d0666c770501898e3d95f,64cb515c8130e300119eb128,64f4606b74a5cf0011c5d913,0,0.891156463
12-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015627,3,0.650185529
13-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015627,0,0.650185529
14-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015627,18,0.650185529
15-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015627,15,0.650185529
16-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015627,23,0.650185529
17-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015627,0,0.650185529
18-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015627,0,0.650185529
12-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015634,0,0.625849876
13-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015634,18,0.625849876
14-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015634,88,0.625849876
15-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015634,136,0.625849876
16-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015634,125,0.625849876
17-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015634,0,0.625849876
18-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015634,0,0.625849876
12-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015659,0,0.714285714
13-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015659,1,0.714285714
14-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015659,0,0.714285714
15-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015659,0,0.714285714
16-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015659,2,0.714285714
17-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015659,0,0.714285714
18-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b015659,0,0.714285714
12-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b01569a,0,0.495632832
13-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b01569a,0,0.495632832
14-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b01569a,70,0.495632832
15-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b01569a,75,0.495632832
16-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b01569a,87,0.495632832
17-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b01569a,0,0.495632832
18-02-2024,61af314a8f71d5017eb35d1a,62db9d69dae9166c6ebde120,6455038151dc99001b01569a,0,0.495632832
12-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817a,0,0.984126984
13-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817a,40,0.984126984
14-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817a,0,0.984126984
15-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817a,0,0.984126984
16-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817a,0,0.984126984
17-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817a,0,0.984126984
18-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817a,0,0.984126984
12-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817b,88,0.795846946
13-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817b,87,0.795846946
14-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817b,0,0.795846946
15-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817b,124,0.795846946
16-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817b,136,0.795846946
17-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817b,0,0.795846946
18-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c8f45b382001b14817b,0,0.795846946
12-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c9045b382001b1481b1,97,0.760382469
13-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c9045b382001b1481b1,87,0.760382469
14-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c9045b382001b1481b1,0,0.760382469
15-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c9045b382001b1481b1,109,0.760382469
16-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c9045b382001b1481b1,99,0.760382469
17-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c9045b382001b1481b1,0,0.760382469
18-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,656d6c9045b382001b1481b1,0,0.760382469
12-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a638364d88001b2b5128,0,0.571428571
13-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a638364d88001b2b5128,2,0.571428571
14-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a638364d88001b2b5128,2,0.571428571
15-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a638364d88001b2b5128,1,0.571428571
16-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a638364d88001b2b5128,0,0.571428571
17-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a638364d88001b2b5128,0,0.571428571
18-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a638364d88001b2b5128,0,0.571428571
12-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a6654a13070017386ed8,0,0.857142857
13-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a6654a13070017386ed8,9,0.857142857
14-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a6654a13070017386ed8,2,0.857142857
15-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a6654a13070017386ed8,4,0.857142857
16-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a6654a13070017386ed8,0,0.857142857
17-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a6654a13070017386ed8,0,0.857142857
18-02-2024,61b9a3365490112b7adfd6ba,622b0cc482b60c3a0583d100,65b8a6654a13070017386ed8,0,0.857142857
12-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03de,8,0.820134114
13-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03de,19,0.820134114
14-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03de,6,0.820134114
15-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03de,20,0.820134114
16-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03de,15,0.820134114
17-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03de,0,0.820134114
18-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03de,0,0.820134114
12-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03df,5,0.856990232
13-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03df,11,0.856990232
14-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03df,15,0.856990232
15-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03df,5,0.856990232
16-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03df,11,0.856990232
17-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03df,0,0.856990232
18-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03df,0,0.856990232
12-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e0,11,0.909474667
13-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e0,18,0.909474667
14-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e0,24,0.909474667
15-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e0,20,0.909474667
16-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e0,22,0.909474667
17-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e0,0,0.909474667
18-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e0,0,0.909474667
12-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e1,1,0.819047619
13-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e1,5,0.819047619
14-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e1,4,0.819047619
15-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e1,6,0.819047619
16-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e1,2,0.819047619
17-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e1,0,0.819047619
18-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e1,0,0.819047619
12-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e2,5,0.885708012
13-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e2,36,0.885708012
14-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e2,43,0.885708012
15-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e2,24,0.885708012
16-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e2,37,0.885708012
17-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e2,0,0.885708012
18-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e2,0,0.885708012
12-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e8,2,0.840079512
13-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e8,19,0.840079512
14-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e8,31,0.840079512
15-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e8,28,0.840079512
16-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e8,31,0.840079512
17-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e8,0,0.840079512
18-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f03e8,0,0.840079512
12-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f0415,1,0.74829932
13-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f0415,6,0.74829932
14-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f0415,7,0.74829932
15-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f0415,8,0.74829932
16-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f0415,4,0.74829932
17-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f0415,0,0.74829932
18-02-2024,61b9a3365490112b7adfd6ba,638440378eda195315d84cb7,657010310885b8001b2f0415,0,0.74829932
12-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2504,0,0.791208791
13-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2504,3,0.791208791
14-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2504,14,0.791208791
15-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2504,0,0.791208791
16-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2504,0,0.791208791
17-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2504,0,0.791208791
18-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2504,0,0.791208791
12-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df251a,136,0.873043171
13-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df251a,129,0.873043171
14-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df251a,86,0.873043171
15-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df251a,137,0.873043171
16-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df251a,170,0.873043171
17-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df251a,0,0.873043171
18-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df251a,0,0.873043171
12-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2522,0,0.701298701
13-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2522,24,0.701298701
14-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2522,0,0.701298701
15-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2522,2,0.701298701
16-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2522,2,0.701298701
17-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2522,0,0.701298701
18-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df2522,0,0.701298701
12-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df252a,104,0.942550631
13-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df252a,111,0.942550631
14-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df252a,100,0.942550631
15-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df252a,95,0.942550631
16-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df252a,83,0.942550631
17-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df252a,0,0.942550631
18-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f39fb0bed60017df252a,0,0.942550631
12-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2531,0,0.714285714
13-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2531,3,0.714285714
14-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2531,2,0.714285714
15-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2531,0,0.714285714
16-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2531,0,0.714285714
17-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2531,0,0.714285714
18-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2531,0,0.714285714
12-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2533,27,0.924747767
13-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2533,0,0.924747767
14-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2533,23,0.924747767
15-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2533,23,0.924747767
16-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2533,26,0.924747767
17-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2533,0,0.924747767
18-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2533,0,0.924747767
12-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2539,3,0.571428571
13-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2539,3,0.571428571
14-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2539,0,0.571428571
15-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2539,0,0.571428571
16-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2539,0,0.571428571
17-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2539,0,0.571428571
18-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2539,0,0.571428571
12-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2572,0,1
13-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2572,0,1
14-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2572,0,1
15-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2572,0,1
16-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2572,0,1
17-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2572,0,1
18-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df2572,0,1
12-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df257b,0,1
13-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df257b,0,1
14-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df257b,0,1
15-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df257b,0,1
16-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df257b,0,1
17-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df257b,0,1
18-02-2024,61e39f4b2acc405ba5c12202,61e3a3cc77eb426ff13294b8,64f2f3a0b0bed60017df257b,0,1
12-02-2024,61e39f4b2acc405ba5c12202,6281f1916d5a3f5e1dbdacc6,64f303bab0bed60017df2942,4,0.745238095
13-02-2024,61e39f4b2acc405ba5c12202,6281f1916d5a3f5e1dbdacc6,64f303bab0bed60017df2942,2,0.745238095
14-02-2024,61e39f4b2acc405ba5c12202,6281f1916d5a3f5e1dbdacc6,64f303bab0bed60017df2942,5,0.745238095
15-02-2024,61e39f4b2acc405ba5c12202,6281f1916d5a3f5e1dbdacc6,64f303bab0bed60017df2942,4,0.745238095
16-02-2024,61e39f4b2acc405ba5c12202,6281f1916d5a3f5e1dbdacc6,64f303bab0bed60017df2942,4,0.745238095
17-02-2024,61e39f4b2acc405ba5c12202,6281f1916d5a3f5e1dbdacc6,64f303bab0bed60017df2942,0,0.745238095
18-02-2024,61e39f4b2acc405ba5c12202,6281f1916d5a3f5e1dbdacc6,64f303bab0bed60017df2942,0,0.745238095
12-02-2024,61e39f4b2acc405ba5c12202,647f1644918a55001b5b078e,649bf4cfc81c800017972b25,0,0.857142857
