,date,foodcourt,restaurant,restaurantmenuitem,actual,forecast_xgb_norm,r2,mape,model,accuracy_xgb_norm
3319,2024-02-13,632c1fde5734894c6b85b626,655f085f57836300176b0221,65605618856d50001b8cb7a6,14.0,12.0,0.7762404580152672,0.149234693877551,xgboost-norm,0.8507653061224489
3320,2024-02-14,632c1fde5734894c6b85b626,655f085f57836300176b0221,65605618856d50001b8cb7a6,14.0,16.0,0.7762404580152672,0.149234693877551,xgboost-norm,0.8507653061224489
3321,2024-02-15,632c1fde5734894c6b85b626,655f085f57836300176b0221,65605618856d50001b8cb7a6,16.0,13.0,0.7762404580152672,0.149234693877551,xgboost-norm,0.8507653061224489
3322,2024-02-16,632c1fde5734894c6b85b626,655f085f57836300176b0221,65605618856d50001b8cb7a6,14.0,13.0,0.7762404580152672,0.149234693877551,xgboost-norm,0.8507653061224489
3323,2024-02-17,632c1fde5734894c6b85b626,655f085f57836300176b0221,65605618856d50001b8cb7a6,0.0,0.0,0.7762404580152672,0.149234693877551,xgboost-norm,0.8507653061224489
3324,2024-02-18,632c1fde5734894c6b85b626,655f085f57836300176b0221,65605618856d50001b8cb7a6,0.0,0.0,0.7762404580152672,0.149234693877551,xgboost-norm,0.8507653061224489
3325,2024-02-12,632c1fde5734894c6b85b626,655f085f57836300176b0221,65605618856d50001b8cb7aa,17.0,11.0,0.9165783898305084,0.08464703959386959,xgboost-norm,0.9153529604061305
3326,2024-02-13,632c1fde5734894c6b85b626,655f085f57836300176b0221,65605618856d50001b8cb7aa,20.0,22.0,0.9165783898305084,0.08464703959386959,xgboost-norm,0.9153529604061305
3327,2024-02-14,632c1fde5734894c6b85b626,655f085f57836300176b0221,65605618856d50001b8cb7aa,23.0,21.0,0.9165783898305084,0.08464703959386959,xgboost-norm,0.9153529604061305
3328,2024-02-15,632c1fde5734894c6b85b626,655f085f57836300176b0221,65605618856d50001b8cb7aa,19.0,20.0,0.9165783898305084,0.08464703959386959,xgboost-norm,0.9153529604061305
3329,2024-02-16,632c1fde5734894c6b85b626,655f085f57836300176b0221,65605618856d50001b8cb7aa,14.0,14.0,0.9165783898305084,0.08464703959386959,xgboost-norm,0.9153529604061305
3330,2024-02-17,632c1fde5734894c6b85b626,655f085f57836300176b0221,65605618856d50001b8cb7aa,0.0,0.0,0.9165783898305084,0.08464703959386959,xgboost-norm,0.9153529604061305
3331,2024-02-18,632c1fde5734894c6b85b626,655f085f57836300176b0221,65605618856d50001b8cb7aa,0.0,0.0,0.9165783898305084,0.08464703959386959,xgboost-norm,0.9153529604061305
3332,2024-02-12,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c7c,8.0,6.0,0.8402489626556017,0.1445578231292517,xgboost-norm,0.8554421768707483
3333,2024-02-13,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c7c,7.0,8.0,0.8402489626556017,0.1445578231292517,xgboost-norm,0.8554421768707483
3334,2024-02-14,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c7c,6.0,7.0,0.8402489626556017,0.1445578231292517,xgboost-norm,0.8554421768707483
3335,2024-02-15,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c7c,6.0,7.0,0.8402489626556017,0.1445578231292517,xgboost-norm,0.8554421768707483
3336,2024-02-16,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c7c,7.0,5.0,0.8402489626556017,0.1445578231292517,xgboost-norm,0.8554421768707483
3337,2024-02-17,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c7c,0.0,0.0,0.8402489626556017,0.1445578231292517,xgboost-norm,0.8554421768707483
3338,2024-02-18,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c7c,0.0,0.0,0.8402489626556017,0.1445578231292517,xgboost-norm,0.8554421768707483
3339,2024-02-12,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c81,9.0,9.0,0.7628865979381443,0.1629251700680272,xgboost-norm,0.8370748299319728
3340,2024-02-13,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c81,14.0,9.0,0.7628865979381443,0.1629251700680272,xgboost-norm,0.8370748299319728
3341,2024-02-14,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c81,12.0,8.0,0.7628865979381443,0.1629251700680272,xgboost-norm,0.8370748299319728
3342,2024-02-15,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c81,10.0,8.0,0.7628865979381443,0.1629251700680272,xgboost-norm,0.8370748299319728
3343,2024-02-16,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c81,4.0,3.0,0.7628865979381443,0.1629251700680272,xgboost-norm,0.8370748299319728
3344,2024-02-17,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c81,0.0,0.0,0.7628865979381443,0.1629251700680272,xgboost-norm,0.8370748299319728
3345,2024-02-18,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c81,0.0,0.0,0.7628865979381443,0.1629251700680272,xgboost-norm,0.8370748299319728
3346,2024-02-12,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c85,4.0,6.0,0.6876923076923076,0.2492063492063492,xgboost-norm,0.7507936507936508
3347,2024-02-13,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c85,5.0,7.0,0.6876923076923076,0.2492063492063492,xgboost-norm,0.7507936507936508
3348,2024-02-14,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c85,10.0,6.0,0.6876923076923076,0.2492063492063492,xgboost-norm,0.7507936507936508
3349,2024-02-15,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c85,9.0,8.0,0.6876923076923076,0.2492063492063492,xgboost-norm,0.7507936507936508
3350,2024-02-16,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c85,6.0,4.0,0.6876923076923076,0.2492063492063492,xgboost-norm,0.7507936507936508
3351,2024-02-17,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c85,0.0,0.0,0.6876923076923076,0.2492063492063492,xgboost-norm,0.7507936507936508
3352,2024-02-18,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c85,0.0,0.0,0.6876923076923076,0.2492063492063492,xgboost-norm,0.7507936507936508
3353,2024-02-12,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c8b,17.0,12.0,0.5563701531443468,0.2616662049435159,xgboost-norm,0.7383337950564841
3354,2024-02-13,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c8b,26.0,17.0,0.5563701531443468,0.2616662049435159,xgboost-norm,0.7383337950564841
3355,2024-02-14,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c8b,26.0,17.0,0.5563701531443468,0.2616662049435159,xgboost-norm,0.7383337950564841
3356,2024-02-15,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c8b,28.0,19.0,0.5563701531443468,0.2616662049435159,xgboost-norm,0.7383337950564841
3357,2024-02-16,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c8b,21.0,10.0,0.5563701531443468,0.2616662049435159,xgboost-norm,0.7383337950564841
3358,2024-02-17,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c8b,0.0,0.0,0.5563701531443468,0.2616662049435159,xgboost-norm,0.7383337950564841
3359,2024-02-18,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c8b,0.0,0.0,0.5563701531443468,0.2616662049435159,xgboost-norm,0.7383337950564841
3360,2024-02-12,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c90,2.0,1.0,0.19424460431654678,0.4571428571428572,xgboost-norm,0.5428571428571428
3361,2024-02-13,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c90,5.0,3.0,0.19424460431654678,0.4571428571428572,xgboost-norm,0.5428571428571428
3362,2024-02-14,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c90,10.0,3.0,0.19424460431654678,0.4571428571428572,xgboost-norm,0.5428571428571428
3363,2024-02-15,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c90,5.0,2.0,0.19424460431654678,0.4571428571428572,xgboost-norm,0.5428571428571428
3364,2024-02-16,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c90,1.0,2.0,0.19424460431654678,0.4571428571428572,xgboost-norm,0.5428571428571428
3365,2024-02-17,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c90,0.0,0.0,0.19424460431654678,0.4571428571428572,xgboost-norm,0.5428571428571428
3366,2024-02-18,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9bd227dc00177a3c90,0.0,0.0,0.19424460431654678,0.4571428571428572,xgboost-norm,0.5428571428571428
3367,2024-02-12,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9cd227dc00177a3cec,6.0,7.0,0.9147640791476408,0.1782051282051282,xgboost-norm,0.8217948717948718
3368,2024-02-13,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9cd227dc00177a3cec,13.0,12.0,0.9147640791476408,0.1782051282051282,xgboost-norm,0.8217948717948718
3369,2024-02-14,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9cd227dc00177a3cec,10.0,11.0,0.9147640791476408,0.1782051282051282,xgboost-norm,0.8217948717948718
3370,2024-02-15,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9cd227dc00177a3cec,13.0,11.0,0.9147640791476408,0.1782051282051282,xgboost-norm,0.8217948717948718
3371,2024-02-16,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9cd227dc00177a3cec,4.0,7.0,0.9147640791476408,0.1782051282051282,xgboost-norm,0.8217948717948718
3372,2024-02-17,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9cd227dc00177a3cec,0.0,0.0,0.9147640791476408,0.1782051282051282,xgboost-norm,0.8217948717948718
3373,2024-02-18,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9cd227dc00177a3cec,0.0,0.0,0.9147640791476408,0.1782051282051282,xgboost-norm,0.8217948717948718
3374,2024-02-12,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9cd227dc00177a3cf0,5.0,3.0,0.7712418300653595,0.19999999999999998,xgboost-norm,0.8
3375,2024-02-13,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9cd227dc00177a3cf0,5.0,5.0,0.7712418300653595,0.19999999999999998,xgboost-norm,0.8
3376,2024-02-14,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9cd227dc00177a3cf0,6.0,5.0,0.7712418300653595,0.19999999999999998,xgboost-norm,0.8
3377,2024-02-15,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9cd227dc00177a3cf0,6.0,4.0,0.7712418300653595,0.19999999999999998,xgboost-norm,0.8
3378,2024-02-16,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9cd227dc00177a3cf0,2.0,3.0,0.7712418300653595,0.19999999999999998,xgboost-norm,0.8
3379,2024-02-17,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9cd227dc00177a3cf0,0.0,0.0,0.7712418300653595,0.19999999999999998,xgboost-norm,0.8
3380,2024-02-18,633555b446eef47b9e6431f9,63356113a2dcc1590df461e4,64392e9cd227dc00177a3cf0,0.0,0.0,0.7712418300653595,0.19999999999999998,xgboost-norm,0.8
3381,2024-02-12,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b7960ef,5.0,2.0,0.5635103926096998,0.32182539682539685,xgboost-norm,0.6781746031746032
3382,2024-02-13,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b7960ef,4.0,6.0,0.5635103926096998,0.32182539682539685,xgboost-norm,0.6781746031746032
3383,2024-02-14,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b7960ef,12.0,8.0,0.5635103926096998,0.32182539682539685,xgboost-norm,0.6781746031746032
3384,2024-02-15,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b7960ef,8.0,5.0,0.5635103926096998,0.32182539682539685,xgboost-norm,0.6781746031746032
3385,2024-02-16,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b7960ef,9.0,5.0,0.5635103926096998,0.32182539682539685,xgboost-norm,0.6781746031746032
3386,2024-02-17,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b7960ef,0.0,0.0,0.5635103926096998,0.32182539682539685,xgboost-norm,0.6781746031746032
3387,2024-02-18,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b7960ef,0.0,0.0,0.5635103926096998,0.32182539682539685,xgboost-norm,0.6781746031746032
3388,2024-02-12,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79610b,6.0,5.0,0.8661567877629063,0.16038961038961036,xgboost-norm,0.8396103896103897
3389,2024-02-13,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79610b,10.0,10.0,0.8661567877629063,0.16038961038961036,xgboost-norm,0.8396103896103897
3390,2024-02-14,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79610b,12.0,13.0,0.8661567877629063,0.16038961038961036,xgboost-norm,0.8396103896103897
3391,2024-02-15,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79610b,11.0,8.0,0.8661567877629063,0.16038961038961036,xgboost-norm,0.8396103896103897
3392,2024-02-16,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79610b,5.0,8.0,0.8661567877629063,0.16038961038961036,xgboost-norm,0.8396103896103897
3393,2024-02-17,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79610b,0.0,0.0,0.8661567877629063,0.16038961038961036,xgboost-norm,0.8396103896103897
3394,2024-02-18,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79610b,0.0,0.0,0.8661567877629063,0.16038961038961036,xgboost-norm,0.8396103896103897
3395,2024-02-12,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79610c,8.0,5.0,0.6088825214899714,0.18055555555555555,xgboost-norm,0.8194444444444444
3396,2024-02-13,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79610c,6.0,5.0,0.6088825214899714,0.18055555555555555,xgboost-norm,0.8194444444444444
3397,2024-02-14,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79610c,6.0,6.0,0.6088825214899714,0.18055555555555555,xgboost-norm,0.8194444444444444
3398,2024-02-15,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79610c,9.0,11.0,0.6088825214899714,0.18055555555555555,xgboost-norm,0.8194444444444444
3399,2024-02-16,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79610c,10.0,5.0,0.6088825214899714,0.18055555555555555,xgboost-norm,0.8194444444444444
3400,2024-02-17,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79610c,0.0,0.0,0.6088825214899714,0.18055555555555555,xgboost-norm,0.8194444444444444
3401,2024-02-18,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79610c,0.0,0.0,0.6088825214899714,0.18055555555555555,xgboost-norm,0.8194444444444444
3402,2024-02-12,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79611d,3.0,6.0,0.7099447513812155,0.2619047619047619,xgboost-norm,0.7380952380952381
3403,2024-02-13,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79611d,9.0,8.0,0.7099447513812155,0.2619047619047619,xgboost-norm,0.7380952380952381
3404,2024-02-14,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79611d,9.0,7.0,0.7099447513812155,0.2619047619047619,xgboost-norm,0.7380952380952381
3405,2024-02-15,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79611d,8.0,8.0,0.7099447513812155,0.2619047619047619,xgboost-norm,0.7380952380952381
3406,2024-02-16,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79611d,8.0,4.0,0.7099447513812155,0.2619047619047619,xgboost-norm,0.7380952380952381
3407,2024-02-17,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79611d,0.0,0.0,0.7099447513812155,0.2619047619047619,xgboost-norm,0.7380952380952381
3408,2024-02-18,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79611d,0.0,0.0,0.7099447513812155,0.2619047619047619,xgboost-norm,0.7380952380952381
3409,2024-02-12,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b796123,3.0,2.0,0.7006578947368421,0.251948051948052,xgboost-norm,0.7480519480519481
3410,2024-02-13,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b796123,5.0,7.0,0.7006578947368421,0.251948051948052,xgboost-norm,0.7480519480519481
3411,2024-02-14,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b796123,6.0,7.0,0.7006578947368421,0.251948051948052,xgboost-norm,0.7480519480519481
3412,2024-02-15,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b796123,4.0,6.0,0.7006578947368421,0.251948051948052,xgboost-norm,0.7480519480519481
3413,2024-02-16,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b796123,11.0,7.0,0.7006578947368421,0.251948051948052,xgboost-norm,0.7480519480519481
3414,2024-02-17,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b796123,0.0,0.0,0.7006578947368421,0.251948051948052,xgboost-norm,0.7480519480519481
3415,2024-02-18,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b796123,0.0,0.0,0.7006578947368421,0.251948051948052,xgboost-norm,0.7480519480519481
3416,2024-02-12,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79612b,9.0,2.0,-0.13541666666666674,0.4801587301587302,xgboost-norm,0.5674603174603174
3417,2024-02-13,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79612b,3.0,7.0,-0.13541666666666674,0.4801587301587302,xgboost-norm,0.5674603174603174
3418,2024-02-14,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79612b,8.0,6.0,-0.13541666666666674,0.4801587301587302,xgboost-norm,0.5674603174603174
3419,2024-02-15,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79612b,6.0,4.0,-0.13541666666666674,0.4801587301587302,xgboost-norm,0.5674603174603174
3420,2024-02-16,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79612b,9.0,3.0,-0.13541666666666674,0.4801587301587302,xgboost-norm,0.5674603174603174
3421,2024-02-17,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79612b,0.0,0.0,-0.13541666666666674,0.4801587301587302,xgboost-norm,0.5674603174603174
3422,2024-02-18,633555b446eef47b9e6431f9,633565a059c5de546bc2fabc,643ceffe792f51001b79612b,0.0,0.0,-0.13541666666666674,0.4801587301587302,xgboost-norm,0.5674603174603174
3423,2024-02-12,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,63467f938bf9ff40345df763,0.0,2.0,0.0,1.1580684756095562e+16,xgboost-norm,0.2857142857142857
3424,2024-02-13,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,63467f938bf9ff40345df763,0.0,4.0,0.0,1.1580684756095562e+16,xgboost-norm,0.2857142857142857
3425,2024-02-14,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,63467f938bf9ff40345df763,0.0,6.0,0.0,1.1580684756095562e+16,xgboost-norm,0.2857142857142857
3426,2024-02-15,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,63467f938bf9ff40345df763,0.0,4.0,0.0,1.1580684756095562e+16,xgboost-norm,0.2857142857142857
3427,2024-02-16,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,63467f938bf9ff40345df763,0.0,2.0,0.0,1.1580684756095562e+16,xgboost-norm,0.2857142857142857
3428,2024-02-17,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,63467f938bf9ff40345df763,0.0,0.0,0.0,1.1580684756095562e+16,xgboost-norm,0.2857142857142857
3429,2024-02-18,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,63467f938bf9ff40345df763,0.0,0.0,0.0,1.1580684756095562e+16,xgboost-norm,0.2857142857142857
3430,2024-02-12,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,63467f938bf9ff40345df769,0.0,1.0,0.0,7077085128725065.0,xgboost-norm,0.2857142857142857
3431,2024-02-13,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,63467f938bf9ff40345df769,0.0,2.0,0.0,7077085128725065.0,xgboost-norm,0.2857142857142857
3432,2024-02-14,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,63467f938bf9ff40345df769,0.0,4.0,0.0,7077085128725065.0,xgboost-norm,0.2857142857142857
3433,2024-02-15,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,63467f938bf9ff40345df769,0.0,3.0,0.0,7077085128725065.0,xgboost-norm,0.2857142857142857
3434,2024-02-16,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,63467f938bf9ff40345df769,0.0,1.0,0.0,7077085128725065.0,xgboost-norm,0.2857142857142857
3435,2024-02-17,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,63467f938bf9ff40345df769,0.0,0.0,0.0,7077085128725065.0,xgboost-norm,0.2857142857142857
3436,2024-02-18,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,63467f938bf9ff40345df769,0.0,0.0,0.0,7077085128725065.0,xgboost-norm,0.2857142857142857
3437,2024-02-12,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,65c06d3149e1bf001b878a46,4.0,0.0,-0.8617021276595742,0.6857142857142857,xgboost-norm,0.3142857142857143
3438,2024-02-13,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,65c06d3149e1bf001b878a46,1.0,0.0,-0.8617021276595742,0.6857142857142857,xgboost-norm,0.3142857142857143
3439,2024-02-14,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,65c06d3149e1bf001b878a46,4.0,0.0,-0.8617021276595742,0.6857142857142857,xgboost-norm,0.3142857142857143
3440,2024-02-15,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,65c06d3149e1bf001b878a46,5.0,1.0,-0.8617021276595742,0.6857142857142857,xgboost-norm,0.3142857142857143
3441,2024-02-16,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,65c06d3149e1bf001b878a46,1.0,0.0,-0.8617021276595742,0.6857142857142857,xgboost-norm,0.3142857142857143
3442,2024-02-17,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,65c06d3149e1bf001b878a46,0.0,0.0,-0.8617021276595742,0.6857142857142857,xgboost-norm,0.3142857142857143
3443,2024-02-18,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,65c06d3149e1bf001b878a46,0.0,0.0,-0.8617021276595742,0.6857142857142857,xgboost-norm,0.3142857142857143
3444,2024-02-12,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,65c06d3149e1bf001b878a69,1.0,0.0,-0.6753048780487809,0.7000000000000001,xgboost-norm,0.29999999999999993
3445,2024-02-13,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,65c06d3149e1bf001b878a69,7.0,0.0,-0.6753048780487809,0.7000000000000001,xgboost-norm,0.29999999999999993
3446,2024-02-14,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,65c06d3149e1bf001b878a69,5.0,0.0,-0.6753048780487809,0.7000000000000001,xgboost-norm,0.29999999999999993
3447,2024-02-15,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,65c06d3149e1bf001b878a69,10.0,1.0,-0.6753048780487809,0.7000000000000001,xgboost-norm,0.29999999999999993
3448,2024-02-16,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,65c06d3149e1bf001b878a69,1.0,0.0,-0.6753048780487809,0.7000000000000001,xgboost-norm,0.29999999999999993
3449,2024-02-17,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,65c06d3149e1bf001b878a69,0.0,0.0,-0.6753048780487809,0.7000000000000001,xgboost-norm,0.29999999999999993
3450,2024-02-18,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,65c06d3149e1bf001b878a69,0.0,0.0,-0.6753048780487809,0.7000000000000001,xgboost-norm,0.29999999999999993
3451,2024-02-12,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,65c06d3149e1bf001b878a71,3.0,0.0,-1.15,0.6666666666666666,xgboost-norm,0.33333333333333337
3452,2024-02-13,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,65c06d3149e1bf001b878a71,1.0,0.0,-1.15,0.6666666666666666,xgboost-norm,0.33333333333333337
3453,2024-02-14,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,65c06d3149e1bf001b878a71,3.0,1.0,-1.15,0.6666666666666666,xgboost-norm,0.33333333333333337
3454,2024-02-15,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,65c06d3149e1bf001b878a71,5.0,0.0,-1.15,0.6666666666666666,xgboost-norm,0.33333333333333337
3455,2024-02-16,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,65c06d3149e1bf001b878a71,2.0,0.0,-1.15,0.6666666666666666,xgboost-norm,0.33333333333333337
3456,2024-02-17,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,65c06d3149e1bf001b878a71,0.0,0.0,-1.15,0.6666666666666666,xgboost-norm,0.33333333333333337
3457,2024-02-18,633555b446eef47b9e6431f9,633568f9cb0fcc6156ffd178,65c06d3149e1bf001b878a71,0.0,0.0,-1.15,0.6666666666666666,xgboost-norm,0.33333333333333337
3458,2024-02-12,633555b446eef47b9e6431f9,63356c049047a95e18bd4cd8,64ec9efd15331c0018576292,3.0,1.0,-0.6624999999999999,1930114126015927.5,xgboost-norm,0.4285714285714286
3459,2024-02-13,633555b446eef47b9e6431f9,63356c049047a95e18bd4cd8,64ec9efd15331c0018576292,3.0,2.0,-0.6624999999999999,1930114126015927.5,xgboost-norm,0.4285714285714286
3460,2024-02-14,633555b446eef47b9e6431f9,63356c049047a95e18bd4cd8,64ec9efd15331c0018576292,1.0,2.0,-0.6624999999999999,1930114126015927.5,xgboost-norm,0.4285714285714286
