,foodcourt,restaurant,restaurantmenuitem,date,actual,forecast_rf_lag,r2,mape,accuracy_lgb_lag,model
699,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c9794,2024-02-18,0.0,0.0,-0.7393587617468218,0.49115646258503404,0.508843537414966,lgb_lag
700,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c9799,2024-02-12,11.0,6.0,0.2902946273830155,3860228252031854.5,0.5064935064935066,lgb_lag
701,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c9799,2024-02-13,2.0,6.0,0.2902946273830155,3860228252031854.5,0.5064935064935066,lgb_lag
702,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c9799,2024-02-14,12.0,6.0,0.2902946273830155,3860228252031854.5,0.5064935064935066,lgb_lag
703,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c9799,2024-02-15,4.0,6.0,0.2902946273830155,3860228252031854.5,0.5064935064935066,lgb_lag
704,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c9799,2024-02-16,0.0,6.0,0.2902946273830155,3860228252031854.5,0.5064935064935066,lgb_lag
705,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c9799,2024-02-17,0.0,0.0,0.2902946273830155,3860228252031854.5,0.5064935064935066,lgb_lag
706,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c9799,2024-02-18,0.0,0.0,0.2902946273830155,3860228252031854.5,0.5064935064935066,lgb_lag
707,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c979a,2024-02-12,31.0,30.0,0.6415911776289878,0.3448828662978839,0.69907317765816,lgb_lag
708,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c979a,2024-02-13,13.0,30.0,0.6415911776289878,0.3448828662978839,0.69907317765816,lgb_lag
709,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c979a,2024-02-14,36.0,30.0,0.6415911776289878,0.3448828662978839,0.69907317765816,lgb_lag
710,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c979a,2024-02-15,35.0,30.0,0.6415911776289878,0.3448828662978839,0.69907317765816,lgb_lag
711,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c979a,2024-02-16,17.0,30.0,0.6415911776289878,0.3448828662978839,0.69907317765816,lgb_lag
712,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c979a,2024-02-17,0.0,0.0,0.6415911776289878,0.3448828662978839,0.69907317765816,lgb_lag
713,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c979a,2024-02-18,0.0,0.0,0.6415911776289878,0.3448828662978839,0.69907317765816,lgb_lag
714,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c979d,2024-02-12,0.0,0.0,1.0,0.0,1.0,lgb_lag
715,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c979d,2024-02-13,0.0,0.0,1.0,0.0,1.0,lgb_lag
716,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c979d,2024-02-14,0.0,0.0,1.0,0.0,1.0,lgb_lag
717,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c979d,2024-02-15,0.0,0.0,1.0,0.0,1.0,lgb_lag
718,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c979d,2024-02-16,0.0,0.0,1.0,0.0,1.0,lgb_lag
719,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c979d,2024-02-17,0.0,0.0,1.0,0.0,1.0,lgb_lag
720,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c979d,2024-02-18,0.0,0.0,1.0,0.0,1.0,lgb_lag
721,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c97a0,2024-02-12,16.0,8.0,0.7962085308056872,0.13721488595438175,0.8627851140456182,lgb_lag
722,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c97a0,2024-02-13,17.0,16.0,0.7962085308056872,0.13721488595438175,0.8627851140456182,lgb_lag
723,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c97a0,2024-02-14,20.0,16.0,0.7962085308056872,0.13721488595438175,0.8627851140456182,lgb_lag
724,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c97a0,2024-02-15,14.0,16.0,0.7962085308056872,0.13721488595438175,0.8627851140456182,lgb_lag
725,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c97a0,2024-02-16,17.0,16.0,0.7962085308056872,0.13721488595438175,0.8627851140456182,lgb_lag
726,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c97a0,2024-02-17,0.0,0.0,0.7962085308056872,0.13721488595438175,0.8627851140456182,lgb_lag
727,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64bcb33f78eb5500179c97a0,2024-02-18,0.0,0.0,0.7962085308056872,0.13721488595438175,0.8627851140456182,lgb_lag
728,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64d616c933c4d400173647ac,2024-02-12,0.0,1.0,-0.10131619222528343,2573485501354569.0,0.29004329004329,lgb_lag
729,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64d616c933c4d400173647ac,2024-02-13,0.0,1.0,-0.10131619222528343,2573485501354569.0,0.29004329004329,lgb_lag
730,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64d616c933c4d400173647ac,2024-02-14,33.0,1.0,-0.10131619222528343,2573485501354569.0,0.29004329004329,lgb_lag
731,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64d616c933c4d400173647ac,2024-02-15,0.0,1.0,-0.10131619222528343,2573485501354569.0,0.29004329004329,lgb_lag
732,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64d616c933c4d400173647ac,2024-02-16,0.0,1.0,-0.10131619222528343,2573485501354569.0,0.29004329004329,lgb_lag
733,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64d616c933c4d400173647ac,2024-02-17,0.0,0.0,-0.10131619222528343,2573485501354569.0,0.29004329004329,lgb_lag
734,6059dc59b6dfef46f7242122,60619862521d242d91839eb7,64d616c933c4d400173647ac,2024-02-18,0.0,0.0,-0.10131619222528343,2573485501354569.0,0.29004329004329,lgb_lag
735,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9817,2024-02-12,48.0,42.0,0.8273756928267331,0.17426353349935678,0.8257364665006433,lgb_lag
736,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9817,2024-02-13,51.0,42.0,0.8273756928267331,0.17426353349935678,0.8257364665006433,lgb_lag
737,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9817,2024-02-14,58.0,42.0,0.8273756928267331,0.17426353349935678,0.8257364665006433,lgb_lag
738,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9817,2024-02-15,46.0,42.0,0.8273756928267331,0.17426353349935678,0.8257364665006433,lgb_lag
739,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9817,2024-02-16,27.0,42.0,0.8273756928267331,0.17426353349935678,0.8257364665006433,lgb_lag
740,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9817,2024-02-17,0.0,0.0,0.8273756928267331,0.17426353349935678,0.8257364665006433,lgb_lag
741,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9817,2024-02-18,0.0,0.0,0.8273756928267331,0.17426353349935678,0.8257364665006433,lgb_lag
742,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c981d,2024-02-12,28.0,36.0,0.5520477815699659,0.36642010374729267,0.7764370391098502,lgb_lag
743,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c981d,2024-02-13,12.0,36.0,0.5520477815699659,0.36642010374729267,0.7764370391098502,lgb_lag
744,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c981d,2024-02-14,33.0,36.0,0.5520477815699659,0.36642010374729267,0.7764370391098502,lgb_lag
745,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c981d,2024-02-15,37.0,36.0,0.5520477815699659,0.36642010374729267,0.7764370391098502,lgb_lag
746,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c981d,2024-02-16,31.0,36.0,0.5520477815699659,0.36642010374729267,0.7764370391098502,lgb_lag
747,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c981d,2024-02-17,0.0,0.0,0.5520477815699659,0.36642010374729267,0.7764370391098502,lgb_lag
748,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c981d,2024-02-18,0.0,0.0,0.5520477815699659,0.36642010374729267,0.7764370391098502,lgb_lag
749,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9833,2024-02-12,18.0,14.0,0.7953846153846154,0.2123015873015873,0.7876984126984127,lgb_lag
750,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9833,2024-02-13,8.0,14.0,0.7953846153846154,0.2123015873015873,0.7876984126984127,lgb_lag
751,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9833,2024-02-14,18.0,14.0,0.7953846153846154,0.2123015873015873,0.7876984126984127,lgb_lag
752,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9833,2024-02-15,12.0,14.0,0.7953846153846154,0.2123015873015873,0.7876984126984127,lgb_lag
753,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9833,2024-02-16,16.0,14.0,0.7953846153846154,0.2123015873015873,0.7876984126984127,lgb_lag
754,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9833,2024-02-17,0.0,0.0,0.7953846153846154,0.2123015873015873,0.7876984126984127,lgb_lag
755,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9833,2024-02-18,0.0,0.0,0.7953846153846154,0.2123015873015873,0.7876984126984127,lgb_lag
756,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9840,2024-02-12,21.0,17.0,0.8416218637992832,0.10614463176574977,0.8938553682342503,lgb_lag
757,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9840,2024-02-13,24.0,17.0,0.8416218637992832,0.10614463176574977,0.8938553682342503,lgb_lag
758,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9840,2024-02-14,23.0,17.0,0.8416218637992832,0.10614463176574977,0.8938553682342503,lgb_lag
759,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9840,2024-02-15,17.0,17.0,0.8416218637992832,0.10614463176574977,0.8938553682342503,lgb_lag
760,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9840,2024-02-16,17.0,17.0,0.8416218637992832,0.10614463176574977,0.8938553682342503,lgb_lag
761,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9840,2024-02-17,0.0,0.0,0.8416218637992832,0.10614463176574977,0.8938553682342503,lgb_lag
762,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9840,2024-02-18,0.0,0.0,0.8416218637992832,0.10614463176574977,0.8938553682342503,lgb_lag
763,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9845,2024-02-12,0.0,9.0,0.0,2.8951711890238904e+16,0.2857142857142857,lgb_lag
764,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9845,2024-02-13,0.0,9.0,0.0,2.8951711890238904e+16,0.2857142857142857,lgb_lag
765,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9845,2024-02-14,0.0,9.0,0.0,2.8951711890238904e+16,0.2857142857142857,lgb_lag
766,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9845,2024-02-15,0.0,9.0,0.0,2.8951711890238904e+16,0.2857142857142857,lgb_lag
767,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9845,2024-02-16,0.0,9.0,0.0,2.8951711890238904e+16,0.2857142857142857,lgb_lag
768,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9845,2024-02-17,0.0,0.0,0.0,2.8951711890238904e+16,0.2857142857142857,lgb_lag
769,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35678eb5500179c9845,2024-02-18,0.0,0.0,0.0,2.8951711890238904e+16,0.2857142857142857,lgb_lag
770,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35778eb5500179c988c,2024-02-12,14.0,3.0,-0.6094890510948905,0.48979591836734687,0.5102040816326532,lgb_lag
771,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35778eb5500179c988c,2024-02-13,12.0,3.0,-0.6094890510948905,0.48979591836734687,0.5102040816326532,lgb_lag
772,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35778eb5500179c988c,2024-02-14,7.0,3.0,-0.6094890510948905,0.48979591836734687,0.5102040816326532,lgb_lag
773,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35778eb5500179c988c,2024-02-15,12.0,3.0,-0.6094890510948905,0.48979591836734687,0.5102040816326532,lgb_lag
774,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35778eb5500179c988c,2024-02-16,7.0,3.0,-0.6094890510948905,0.48979591836734687,0.5102040816326532,lgb_lag
775,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35778eb5500179c988c,2024-02-17,0.0,0.0,-0.6094890510948905,0.48979591836734687,0.5102040816326532,lgb_lag
776,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35778eb5500179c988c,2024-02-18,0.0,0.0,-0.6094890510948905,0.48979591836734687,0.5102040816326532,lgb_lag
777,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35778eb5500179c988d,2024-02-12,21.0,22.0,0.6831831831831832,0.24489795918367346,0.7551020408163265,lgb_lag
778,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35778eb5500179c988d,2024-02-13,11.0,22.0,0.6831831831831832,0.24489795918367346,0.7551020408163265,lgb_lag
779,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35778eb5500179c988d,2024-02-14,24.0,22.0,0.6831831831831832,0.24489795918367346,0.7551020408163265,lgb_lag
780,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35778eb5500179c988d,2024-02-15,24.0,22.0,0.6831831831831832,0.24489795918367346,0.7551020408163265,lgb_lag
781,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35778eb5500179c988d,2024-02-16,18.0,9.0,0.6831831831831832,0.24489795918367346,0.7551020408163265,lgb_lag
782,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35778eb5500179c988d,2024-02-17,0.0,0.0,0.6831831831831832,0.24489795918367346,0.7551020408163265,lgb_lag
783,6059dca8b6dfef46f7242125,606197ff5518941d454cbbe1,64bcb35778eb5500179c988d,2024-02-18,0.0,0.0,0.6831831831831832,0.24489795918367346,0.7551020408163265,lgb_lag
784,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a998,2024-02-12,34.0,15.0,0.29911504424778756,0.29797093662639884,0.7020290633736012,lgb_lag
785,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a998,2024-02-13,30.0,15.0,0.29911504424778756,0.29797093662639884,0.7020290633736012,lgb_lag
786,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a998,2024-02-14,26.0,15.0,0.29911504424778756,0.29797093662639884,0.7020290633736012,lgb_lag
787,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a998,2024-02-15,22.0,15.0,0.29911504424778756,0.29797093662639884,0.7020290633736012,lgb_lag
788,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a998,2024-02-16,21.0,15.0,0.29911504424778756,0.29797093662639884,0.7020290633736012,lgb_lag
789,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a998,2024-02-17,0.0,0.0,0.29911504424778756,0.29797093662639884,0.7020290633736012,lgb_lag
790,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a998,2024-02-18,0.0,0.0,0.29911504424778756,0.29797093662639884,0.7020290633736012,lgb_lag
791,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9a3,2024-02-12,15.0,11.0,0.07190357439733996,1.415417025745013e+16,0.5067226890756302,lgb_lag
792,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9a3,2024-02-13,0.0,11.0,0.07190357439733996,1.415417025745013e+16,0.5067226890756302,lgb_lag
793,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9a3,2024-02-14,17.0,11.0,0.07190357439733996,1.415417025745013e+16,0.5067226890756302,lgb_lag
794,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9a3,2024-02-15,6.0,11.0,0.07190357439733996,1.415417025745013e+16,0.5067226890756302,lgb_lag
795,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9a3,2024-02-16,0.0,11.0,0.07190357439733996,1.415417025745013e+16,0.5067226890756302,lgb_lag
796,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9a3,2024-02-17,0.0,0.0,0.07190357439733996,1.415417025745013e+16,0.5067226890756302,lgb_lag
797,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9a3,2024-02-18,0.0,0.0,0.07190357439733996,1.415417025745013e+16,0.5067226890756302,lgb_lag
798,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9a6,2024-02-12,6.0,12.0,0.394349617422013,7720456504063707.0,0.5935222672064777,lgb_lag
799,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9a6,2024-02-13,0.0,12.0,0.394349617422013,7720456504063707.0,0.5935222672064777,lgb_lag
800,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9a6,2024-02-14,20.0,12.0,0.394349617422013,7720456504063707.0,0.5935222672064777,lgb_lag
801,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9a6,2024-02-15,13.0,12.0,0.394349617422013,7720456504063707.0,0.5935222672064777,lgb_lag
802,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9a6,2024-02-16,19.0,12.0,0.394349617422013,7720456504063707.0,0.5935222672064777,lgb_lag
803,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9a6,2024-02-17,0.0,0.0,0.394349617422013,7720456504063707.0,0.5935222672064777,lgb_lag
804,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9a6,2024-02-18,0.0,0.0,0.394349617422013,7720456504063707.0,0.5935222672064777,lgb_lag
805,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9b3,2024-02-12,14.0,10.0,0.6601362862010222,0.3066893424036281,0.7647392290249433,lgb_lag
806,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9b3,2024-02-13,10.0,10.0,0.6601362862010222,0.3066893424036281,0.7647392290249433,lgb_lag
807,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9b3,2024-02-14,9.0,10.0,0.6601362862010222,0.3066893424036281,0.7647392290249433,lgb_lag
808,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9b3,2024-02-15,8.0,10.0,0.6601362862010222,0.3066893424036281,0.7647392290249433,lgb_lag
809,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9b3,2024-02-16,4.0,10.0,0.6601362862010222,0.3066893424036281,0.7647392290249433,lgb_lag
810,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9b3,2024-02-17,0.0,0.0,0.6601362862010222,0.3066893424036281,0.7647392290249433,lgb_lag
811,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9b3,2024-02-18,0.0,0.0,0.6601362862010222,0.3066893424036281,0.7647392290249433,lgb_lag
812,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9cd,2024-02-12,11.0,13.0,0.5521155830753354,0.38912432596643115,0.6965899597478544,lgb_lag
813,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9cd,2024-02-13,19.0,13.0,0.5521155830753354,0.38912432596643115,0.6965899597478544,lgb_lag
814,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9cd,2024-02-14,5.0,13.0,0.5521155830753354,0.38912432596643115,0.6965899597478544,lgb_lag
815,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9cd,2024-02-15,11.0,13.0,0.5521155830753354,0.38912432596643115,0.6965899597478544,lgb_lag
816,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9cd,2024-02-16,9.0,13.0,0.5521155830753354,0.38912432596643115,0.6965899597478544,lgb_lag
817,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9cd,2024-02-17,0.0,0.0,0.5521155830753354,0.38912432596643115,0.6965899597478544,lgb_lag
818,6059dd1976d435554d8d7e43,624a93676801282472b2eebd,64bcb36f67e5c4001783a9cd,2024-02-18,0.0,0.0,0.5521155830753354,0.38912432596643115,0.6965899597478544,lgb_lag
819,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c007,2024-02-12,20.0,15.0,0.3018986021281036,0.303516143299425,0.696483856700575,lgb_lag
820,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c007,2024-02-13,19.0,15.0,0.3018986021281036,0.303516143299425,0.696483856700575,lgb_lag
821,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c007,2024-02-14,38.0,15.0,0.3018986021281036,0.303516143299425,0.696483856700575,lgb_lag
822,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c007,2024-02-15,34.0,15.0,0.3018986021281036,0.303516143299425,0.696483856700575,lgb_lag
823,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c007,2024-02-16,10.0,15.0,0.3018986021281036,0.303516143299425,0.696483856700575,lgb_lag
824,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c007,2024-02-17,0.0,0.0,0.3018986021281036,0.303516143299425,0.696483856700575,lgb_lag
825,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c007,2024-02-18,0.0,0.0,0.3018986021281036,0.303516143299425,0.696483856700575,lgb_lag
826,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c00a,2024-02-12,0.0,2.0,0.0,6433713753386423.0,0.2857142857142857,lgb_lag
827,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c00a,2024-02-13,0.0,2.0,0.0,6433713753386423.0,0.2857142857142857,lgb_lag
828,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c00a,2024-02-14,0.0,2.0,0.0,6433713753386423.0,0.2857142857142857,lgb_lag
829,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c00a,2024-02-15,0.0,2.0,0.0,6433713753386423.0,0.2857142857142857,lgb_lag
830,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c00a,2024-02-16,0.0,2.0,0.0,6433713753386423.0,0.2857142857142857,lgb_lag
831,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c00a,2024-02-17,0.0,0.0,0.0,6433713753386423.0,0.2857142857142857,lgb_lag
832,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c00a,2024-02-18,0.0,0.0,0.0,6433713753386423.0,0.2857142857142857,lgb_lag
833,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c013,2024-02-12,22.0,21.0,0.5365183478106719,0.21881597934229516,0.7811840206577049,lgb_lag
834,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c013,2024-02-13,38.0,21.0,0.5365183478106719,0.21881597934229516,0.7811840206577049,lgb_lag
835,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c013,2024-02-14,35.0,21.0,0.5365183478106719,0.21881597934229516,0.7811840206577049,lgb_lag
836,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c013,2024-02-15,36.0,21.0,0.5365183478106719,0.21881597934229516,0.7811840206577049,lgb_lag
837,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c013,2024-02-16,27.0,21.0,0.5365183478106719,0.21881597934229516,0.7811840206577049,lgb_lag
838,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c013,2024-02-17,0.0,0.0,0.5365183478106719,0.21881597934229516,0.7811840206577049,lgb_lag
839,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c013,2024-02-18,0.0,0.0,0.5365183478106719,0.21881597934229516,0.7811840206577049,lgb_lag
840,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c01e,2024-02-12,0.0,7.0,0.0012215978499878766,9007199254740992.0,0.41147186147186154,lgb_lag
841,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c01e,2024-02-13,33.0,7.0,0.0012215978499878766,9007199254740992.0,0.41147186147186154,lgb_lag
842,60f172e2d1b6e328e744cf65,622f1643edb3c44fb67cca33,64f2fd8f9d34a3001730c01e,2024-02-14,20.0,7.0,0.0012215978499878766,9007199254740992.0,0.41147186147186154,lgb_lag
