,foodcourt,restaurant,restaurantmenuitem,date,actual,forecast_xgb_norm,accuracy_xgb_norm,forecast_xgb_lag,accuracy_xgb_lag,forecast_x,accuracy_prophet,forecast_y,accuracy_prophet_multi,forecast_rf_lag,accuracy_rf_lag,accuracy_lr,forecast_lr,accuracy_xgb_multi,forecast_xgb_multi,forecast_rf_multi,accuracy_rf_multi
1981,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce667d,2024-02-12,11.0,6.0,0.42486085343228197,5.0,0.74860853432282,9,0.49443413729128005,11,0.5408163265306123,4.0,0.4294990723562152,0.6382189239332097,2,0.5714285714285714,0,0.0,0.5714285714285714
1982,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce667d,2024-02-13,0.0,3.0,0.42486085343228197,1.0,0.74860853432282,6,0.49443413729128005,2,0.5408163265306123,4.0,0.4294990723562152,0.6382189239332097,6,0.5714285714285714,0,5.0,0.5714285714285714
1983,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce667d,2024-02-14,14.0,6.0,0.42486085343228197,11.0,0.74860853432282,9,0.49443413729128005,11,0.5408163265306123,9.0,0.4294990723562152,0.6382189239332097,4,0.5714285714285714,0,0.0,0.5714285714285714
1984,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce667d,2024-02-15,0.0,1.0,0.42486085343228197,0.0,0.74860853432282,4,0.49443413729128005,4,0.5408163265306123,1.0,0.4294990723562152,0.6382189239332097,0,0.5714285714285714,0,0.0,0.5714285714285714
1985,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce667d,2024-02-16,0.0,4.0,0.42486085343228197,0.0,0.74860853432282,7,0.49443413729128005,6,0.5408163265306123,1.0,0.4294990723562152,0.6382189239332097,0,0.5714285714285714,6,0.0,0.5714285714285714
1986,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce667d,2024-02-17,0.0,0.0,0.42486085343228197,0.0,0.74860853432282,0,0.49443413729128005,0,0.5408163265306123,0.0,0.4294990723562152,0.6382189239332097,0,0.5714285714285714,0,0.0,0.5714285714285714
1987,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce667d,2024-02-18,0.0,0.0,0.42486085343228197,0.0,0.74860853432282,0,0.49443413729128005,0,0.5408163265306123,0.0,0.4294990723562152,0.6382189239332097,0,0.5714285714285714,0,0.0,0.5714285714285714
1988,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce6681,2024-02-12,0.0,3.0,0.5714285714285714,5.0,0.5714285714285714,1,0.7142857142857143,2,0.7142857142857143,4.0,0.5714285714285714,0.5714285714285714,0,0.8571428571428572,0,0.0,0.8571428571428572
1989,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce6681,2024-02-13,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0,0.7142857142857143,0,0.7142857142857143,0.0,0.5714285714285714,0.5714285714285714,2,0.8571428571428572,0,0.0,0.8571428571428572
1990,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce6681,2024-02-14,0.0,2.0,0.5714285714285714,3.0,0.5714285714285714,0,0.7142857142857143,0,0.7142857142857143,2.0,0.5714285714285714,0.5714285714285714,0,0.8571428571428572,0,0.0,0.8571428571428572
1991,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce6681,2024-02-15,0.0,12.0,0.5714285714285714,18.0,0.5714285714285714,10,0.7142857142857143,12,0.7142857142857143,16.0,0.5714285714285714,0.5714285714285714,49,0.8571428571428572,9,2.0,0.8571428571428572
1992,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce6681,2024-02-16,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0,0.7142857142857143,0,0.7142857142857143,0.0,0.5714285714285714,0.5714285714285714,0,0.8571428571428572,0,0.0,0.8571428571428572
1993,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce6681,2024-02-17,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0,0.7142857142857143,0,0.7142857142857143,0.0,0.5714285714285714,0.5714285714285714,0,0.8571428571428572,0,0.0,0.8571428571428572
1994,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce6681,2024-02-18,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0,0.7142857142857143,0,0.7142857142857143,0.0,0.5714285714285714,0.5714285714285714,8,0.8571428571428572,0,0.0,0.8571428571428572
1995,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce6692,2024-02-12,0.0,0.0,0.7551020408163265,0.0,0.7425431711145997,0,0.7551020408163265,0,0.7543171114599686,0.0,0.7551020408163265,0.6483516483516483,7,0.0635792778649921,1,7.0,0.4254317111459968
1996,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce6692,2024-02-13,13.0,13.0,0.7551020408163265,16.0,0.7425431711145997,13,0.7551020408163265,12,0.7543171114599686,13.0,0.7551020408163265,0.6483516483516483,7,0.0635792778649921,3,9.0,0.4254317111459968
1997,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce6692,2024-02-14,0.0,7.0,0.7551020408163265,6.0,0.7425431711145997,8,0.7551020408163265,7,0.7543171114599686,5.0,0.7551020408163265,0.6483516483516483,0,0.0635792778649921,4,7.0,0.4254317111459968
1998,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce6692,2024-02-15,14.0,4.0,0.7551020408163265,6.0,0.7425431711145997,4,0.7551020408163265,5,0.7543171114599686,4.0,0.7551020408163265,0.6483516483516483,0,0.0635792778649921,3,4.0,0.4254317111459968
1999,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce6692,2024-02-16,0.0,0.0,0.7551020408163265,0.0,0.7425431711145997,0,0.7551020408163265,0,0.7543171114599686,0.0,0.7551020408163265,0.6483516483516483,0,0.0635792778649921,1,1.0,0.4254317111459968
2000,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce6692,2024-02-17,0.0,0.0,0.7551020408163265,0.0,0.7425431711145997,0,0.7551020408163265,0,0.7543171114599686,0.0,0.7551020408163265,0.6483516483516483,0,0.0635792778649921,1,0.0,0.4254317111459968
2001,623bf69ebdd3ec48219813cf,623ef716194e3e322db839f6,64157a58780ed20017ce6692,2024-02-18,0.0,0.0,0.7551020408163265,0.0,0.7425431711145997,0,0.7551020408163265,0,0.7543171114599686,0.0,0.7551020408163265,0.6483516483516483,0,0.0635792778649921,1,0.0,0.4254317111459968
2002,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac07d16f40017a20b05,2024-02-12,0.0,0.0,0.7142857142857143,0.0,0.8571428571428572,0,0.7142857142857143,0,0.7142857142857143,0.0,0.7142857142857143,1.0,0,0.1428571428571429,2,1.0,0.4285714285714286
2003,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac07d16f40017a20b05,2024-02-13,0.0,14.0,0.7142857142857143,0.0,0.8571428571428572,13,0.7142857142857143,14,0.7142857142857143,10.0,0.7142857142857143,1.0,0,0.1428571428571429,12,7.0,0.4285714285714286
2004,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac07d16f40017a20b05,2024-02-14,0.0,0.0,0.7142857142857143,0.0,0.8571428571428572,0,0.7142857142857143,0,0.7142857142857143,0.0,0.7142857142857143,1.0,0,0.1428571428571429,0,1.0,0.4285714285714286
2005,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac07d16f40017a20b05,2024-02-15,0.0,16.0,0.7142857142857143,25.0,0.8571428571428572,15,0.7142857142857143,17,0.7142857142857143,21.0,0.7142857142857143,1.0,0,0.1428571428571429,16,21.0,0.4285714285714286
2006,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac07d16f40017a20b05,2024-02-16,0.0,0.0,0.7142857142857143,0.0,0.8571428571428572,0,0.7142857142857143,0,0.7142857142857143,0.0,0.7142857142857143,1.0,0,0.1428571428571429,4,0.0,0.4285714285714286
2007,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac07d16f40017a20b05,2024-02-17,0.0,0.0,0.7142857142857143,0.0,0.8571428571428572,0,0.7142857142857143,0,0.7142857142857143,0.0,0.7142857142857143,1.0,0,0.1428571428571429,1,0.0,0.4285714285714286
2008,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac07d16f40017a20b05,2024-02-18,0.0,0.0,0.7142857142857143,0.0,0.8571428571428572,0,0.7142857142857143,0,0.7142857142857143,0.0,0.7142857142857143,1.0,0,0.1428571428571429,1,0.0,0.4285714285714286
2009,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac17d16f40017a20b34,2024-02-12,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,2,0.292358803986711,2,0.292358803986711,0.0,0.5714285714285714,0.8571428571428572,0,0.7142857142857143,0,0.0,0.574750830564784
2010,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac17d16f40017a20b34,2024-02-13,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,2,0.292358803986711,2,0.292358803986711,0.0,0.5714285714285714,0.8571428571428572,0,0.7142857142857143,0,0.0,0.574750830564784
2011,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac17d16f40017a20b34,2024-02-14,0.0,32.0,0.5714285714285714,91.0,0.5714285714285714,34,0.292358803986711,32,0.292358803986711,39.0,0.5714285714285714,0.8571428571428572,0,0.7142857142857143,32,10.0,0.574750830564784
2012,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac17d16f40017a20b34,2024-02-15,43.0,0.0,0.5714285714285714,0.0,0.5714285714285714,2,0.292358803986711,2,0.292358803986711,0.0,0.5714285714285714,0.8571428571428572,0,0.7142857142857143,0,1.0,0.574750830564784
2013,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac17d16f40017a20b34,2024-02-16,0.0,9.0,0.5714285714285714,13.0,0.5714285714285714,11,0.292358803986711,12,0.292358803986711,11.0,0.5714285714285714,0.8571428571428572,0,0.7142857142857143,0,1.0,0.574750830564784
2014,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac17d16f40017a20b34,2024-02-17,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0,0.292358803986711,0,0.292358803986711,0.0,0.5714285714285714,0.8571428571428572,0,0.7142857142857143,0,0.0,0.574750830564784
2015,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac17d16f40017a20b34,2024-02-18,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0,0.292358803986711,0,0.292358803986711,0.0,0.5714285714285714,0.8571428571428572,0,0.7142857142857143,0,0.0,0.574750830564784
2016,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac17d16f40017a20b46,2024-02-12,0.0,0.0,0.7142857142857143,0.0,0.7142857142857143,0,0.7142857142857143,0,0.7142857142857143,0.0,0.7142857142857143,0.8571428571428572,0,0.7142857142857143,0,0.0,0.7142857142857143
2017,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac17d16f40017a20b46,2024-02-13,0.0,18.0,0.7142857142857143,17.0,0.7142857142857143,16,0.7142857142857143,14,0.7142857142857143,19.0,0.7142857142857143,0.8571428571428572,12,0.7142857142857143,28,23.0,0.7142857142857143
2018,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac17d16f40017a20b46,2024-02-14,0.0,0.0,0.7142857142857143,0.0,0.7142857142857143,0,0.7142857142857143,0,0.7142857142857143,0.0,0.7142857142857143,0.8571428571428572,0,0.7142857142857143,0,0.0,0.7142857142857143
2019,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac17d16f40017a20b46,2024-02-15,0.0,25.0,0.7142857142857143,21.0,0.7142857142857143,23,0.7142857142857143,22,0.7142857142857143,22.0,0.7142857142857143,0.8571428571428572,0,0.7142857142857143,30,22.0,0.7142857142857143
2020,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac17d16f40017a20b46,2024-02-16,0.0,0.0,0.7142857142857143,0.0,0.7142857142857143,0,0.7142857142857143,0,0.7142857142857143,0.0,0.7142857142857143,0.8571428571428572,0,0.7142857142857143,0,0.0,0.7142857142857143
2021,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac17d16f40017a20b46,2024-02-17,0.0,0.0,0.7142857142857143,0.0,0.7142857142857143,0,0.7142857142857143,0,0.7142857142857143,0.0,0.7142857142857143,0.8571428571428572,0,0.7142857142857143,0,0.0,0.7142857142857143
2022,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac17d16f40017a20b46,2024-02-18,0.0,0.0,0.7142857142857143,0.0,0.7142857142857143,0,0.7142857142857143,0,0.7142857142857143,0.0,0.7142857142857143,0.8571428571428572,0,0.7142857142857143,0,0.0,0.7142857142857143
2023,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20b93,2024-02-12,0.0,0.0,0.8571428571428572,0.0,1.0,7,0.2857142857142857,9,0.2857142857142857,0.0,0.8571428571428572,0.0,13,0.8571428571428572,0,7.0,0.4285714285714286
2024,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20b93,2024-02-13,0.0,0.0,0.8571428571428572,0.0,1.0,7,0.2857142857142857,9,0.2857142857142857,0.0,0.8571428571428572,0.0,11,0.8571428571428572,0,7.0,0.4285714285714286
2025,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20b93,2024-02-14,0.0,28.0,0.8571428571428572,0.0,1.0,36,0.2857142857142857,2,0.2857142857142857,13.0,0.8571428571428572,0.0,10,0.8571428571428572,90,66.0,0.4285714285714286
2026,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20b93,2024-02-15,0.0,0.0,0.8571428571428572,0.0,1.0,7,0.2857142857142857,9,0.2857142857142857,0.0,0.8571428571428572,0.0,16,0.8571428571428572,0,7.0,0.4285714285714286
2027,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20b93,2024-02-16,0.0,0.0,0.8571428571428572,0.0,1.0,7,0.2857142857142857,9,0.2857142857142857,0.0,0.8571428571428572,0.0,15,0.8571428571428572,0,0.0,0.4285714285714286
2028,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20b93,2024-02-17,0.0,0.0,0.8571428571428572,0.0,1.0,0,0.2857142857142857,0,0.2857142857142857,0.0,0.8571428571428572,0.0,13,0.8571428571428572,0,0.0,0.4285714285714286
2029,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20b93,2024-02-18,0.0,0.0,0.8571428571428572,0.0,1.0,0,0.2857142857142857,0,0.2857142857142857,0.0,0.8571428571428572,0.0,12,0.8571428571428572,0,0.0,0.4285714285714286
2030,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c20,2024-02-12,0.0,0.0,0.8082706766917294,0.0,0.7142857142857143,0,0.8120300751879699,0,0.8120300751879699,0.0,0.7406015037593985,0.9962406015037594,0,0.9887218045112782,0,0.0,0.9661654135338346
2031,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c20,2024-02-13,0.0,0.0,0.8082706766917294,0.0,0.7142857142857143,0,0.8120300751879699,0,0.8120300751879699,0.0,0.7406015037593985,0.9962406015037594,0,0.9887218045112782,0,0.0,0.9661654135338346
2032,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c20,2024-02-14,38.0,25.0,0.8082706766917294,0.0,0.7142857142857143,26,0.8120300751879699,26,0.8120300751879699,7.0,0.7406015037593985,0.9962406015037594,37,0.9887218045112782,35,29.0,0.9661654135338346
2033,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c20,2024-02-15,0.0,6.0,0.8082706766917294,9.0,0.7142857142857143,7,0.8120300751879699,7,0.8120300751879699,7.0,0.7406015037593985,0.9962406015037594,0,0.9887218045112782,0,0.0,0.9661654135338346
2034,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c20,2024-02-16,0.0,0.0,0.8082706766917294,0.0,0.7142857142857143,0,0.8120300751879699,0,0.8120300751879699,0.0,0.7406015037593985,0.9962406015037594,0,0.9887218045112782,0,0.0,0.9661654135338346
2035,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c20,2024-02-17,0.0,0.0,0.8082706766917294,0.0,0.7142857142857143,0,0.8120300751879699,0,0.8120300751879699,0.0,0.7406015037593985,0.9962406015037594,0,0.9887218045112782,0,0.0,0.9661654135338346
2036,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c20,2024-02-18,0.0,0.0,0.8082706766917294,0.0,0.7142857142857143,0,0.8120300751879699,0,0.8120300751879699,0.0,0.7406015037593985,0.9962406015037594,0,0.9887218045112782,0,0.0,0.9661654135338346
2037,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c21,2024-02-12,0.0,0.0,0.6062717770034843,0.0,0.5714285714285714,0,0.5853658536585367,0,0.5958188153310104,0.0,0.613240418118467,0.7282229965156795,0,0.9581881533101044,0,0.0,0.9163763066202092
2038,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c21,2024-02-13,0.0,11.0,0.6062717770034843,23.0,0.5714285714285714,5,0.5853658536585367,8,0.5958188153310104,16.0,0.613240418118467,0.7282229965156795,0,0.9581881533101044,0,0.0,0.9163763066202092
2039,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c21,2024-02-14,41.0,10.0,0.6062717770034843,0.0,0.5714285714285714,4,0.5853658536585367,7,0.5958188153310104,12.0,0.613240418118467,0.7282229965156795,78,0.9581881533101044,53,17.0,0.9163763066202092
2040,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c21,2024-02-15,0.0,11.0,0.6062717770034843,16.0,0.5714285714285714,5,0.5853658536585367,7,0.5958188153310104,13.0,0.613240418118467,0.7282229965156795,12,0.9581881533101044,0,0.0,0.9163763066202092
2041,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c21,2024-02-16,0.0,0.0,0.6062717770034843,0.0,0.5714285714285714,0,0.5853658536585367,0,0.5958188153310104,0.0,0.613240418118467,0.7282229965156795,0,0.9581881533101044,0,0.0,0.9163763066202092
2042,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c21,2024-02-17,0.0,0.0,0.6062717770034843,0.0,0.5714285714285714,0,0.5853658536585367,0,0.5958188153310104,0.0,0.613240418118467,0.7282229965156795,0,0.9581881533101044,0,0.0,0.9163763066202092
2043,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c21,2024-02-18,0.0,0.0,0.6062717770034843,0.0,0.5714285714285714,0,0.5853658536585367,0,0.5958188153310104,0.0,0.613240418118467,0.7282229965156795,0,0.9581881533101044,0,0.0,0.9163763066202092
2044,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c2f,2024-02-12,119.0,84.0,0.8368264748824477,90.0,0.7756769792406351,77,0.8580457049374685,76,0.8650833072408999,96.0,0.8455220156876744,0.4036482649339048,102,0.8893262399110595,101,90.0,0.9192448231211418
2045,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c2f,2024-02-13,101.0,115.0,0.8368264748824477,137.0,0.7756769792406351,108,0.8580457049374685,109,0.8650833072408999,115.0,0.8455220156876744,0.4036482649339048,122,0.8893262399110595,94,92.0,0.9192448231211418
2046,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c2f,2024-02-14,74.0,76.0,0.8368264748824477,101.0,0.7756769792406351,68,0.8580457049374685,75,0.8650833072408999,107.0,0.8455220156876744,0.4036482649339048,111,0.8893262399110595,98,69.0,0.9192448231211418
2047,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c2f,2024-02-15,76.0,119.0,0.8368264748824477,103.0,0.7756769792406351,112,0.8580457049374685,112,0.8650833072408999,94.0,0.8455220156876744,0.4036482649339048,131,0.8893262399110595,75,66.0,0.9192448231211418
2048,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c2f,2024-02-16,60.0,67.0,0.8368264748824477,75.0,0.7756769792406351,59,0.8580457049374685,61,0.8650833072408999,56.0,0.8455220156876744,0.4036482649339048,96,0.8893262399110595,73,58.0,0.9192448231211418
2049,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c2f,2024-02-17,0.0,0.0,0.8368264748824477,0.0,0.7756769792406351,0,0.8580457049374685,0,0.8650833072408999,0.0,0.8455220156876744,0.4036482649339048,39,0.8893262399110595,0,0.0,0.9192448231211418
2050,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c2f,2024-02-18,0.0,0.0,0.8368264748824477,0.0,0.7756769792406351,0,0.8580457049374685,0,0.8650833072408999,0.0,0.8455220156876744,0.4036482649339048,27,0.8893262399110595,0,0.0,0.9192448231211418
2051,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c36,2024-02-12,0.0,0.0,0.8571428571428572,0.0,0.8571428571428572,2,0.2857142857142857,2,0.2857142857142857,0.0,0.8571428571428572,0.0,4,0.8571428571428572,0,1.0,0.4285714285714286
2052,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c36,2024-02-13,0.0,0.0,0.8571428571428572,0.0,0.8571428571428572,2,0.2857142857142857,2,0.2857142857142857,0.0,0.8571428571428572,0.0,3,0.8571428571428572,0,1.0,0.4285714285714286
2053,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c36,2024-02-14,0.0,10.0,0.8571428571428572,15.0,0.8571428571428572,12,0.2857142857142857,6,0.2857142857142857,3.0,0.8571428571428572,0.0,3,0.8571428571428572,24,16.0,0.4285714285714286
2054,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c36,2024-02-15,0.0,0.0,0.8571428571428572,0.0,0.8571428571428572,2,0.2857142857142857,2,0.2857142857142857,0.0,0.8571428571428572,0.0,3,0.8571428571428572,0,2.0,0.4285714285714286
2055,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c36,2024-02-16,0.0,0.0,0.8571428571428572,0.0,0.8571428571428572,2,0.2857142857142857,2,0.2857142857142857,0.0,0.8571428571428572,0.0,3,0.8571428571428572,0,0.0,0.4285714285714286
2056,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c36,2024-02-17,0.0,0.0,0.8571428571428572,0.0,0.8571428571428572,0,0.2857142857142857,0,0.2857142857142857,0.0,0.8571428571428572,0.0,2,0.8571428571428572,0,0.0,0.4285714285714286
2057,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c36,2024-02-18,0.0,0.0,0.8571428571428572,0.0,0.8571428571428572,0,0.2857142857142857,0,0.2857142857142857,0.0,0.8571428571428572,0.0,2,0.8571428571428572,0,0.0,0.4285714285714286
2058,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c4e,2024-02-12,25.0,16.0,0.6838655462184874,1.0,0.3628571428571429,17,0.6811764705882353,13,0.6642016806722689,7.0,0.4307563025210085,0.2128571428571428,16,0.1304201680672269,4,7.0,0.5059663865546218
2059,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c4e,2024-02-13,20.0,11.0,0.6838655462184874,10.0,0.3628571428571429,12,0.6811764705882353,12,0.6642016806722689,6.0,0.4307563025210085,0.2128571428571428,17,0.1304201680672269,1,4.0,0.5059663865546218
2060,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c4e,2024-02-14,0.0,10.0,0.6838655462184874,21.0,0.3628571428571429,12,0.6811764705882353,17,0.6642016806722689,15.0,0.4307563025210085,0.2128571428571428,30,0.1304201680672269,6,3.0,0.5059663865546218
2061,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c4e,2024-02-15,17.0,23.0,0.6838655462184874,39.0,0.3628571428571429,24,0.6811764705882353,25,0.6642016806722689,30.0,0.4307563025210085,0.2128571428571428,39,0.1304201680672269,6,7.0,0.5059663865546218
2062,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c4e,2024-02-16,20.0,21.0,0.6838655462184874,0.0,0.3628571428571429,22,0.6811764705882353,20,0.6642016806722689,4.0,0.4307563025210085,0.2128571428571428,41,0.1304201680672269,7,13.0,0.5059663865546218
2063,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c4e,2024-02-17,0.0,0.0,0.6838655462184874,0.0,0.3628571428571429,0,0.6811764705882353,0,0.6642016806722689,0.0,0.4307563025210085,0.2128571428571428,40,0.1304201680672269,1,0.0,0.5059663865546218
2064,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,643d2ac27d16f40017a20c4e,2024-02-18,0.0,0.0,0.6838655462184874,0.0,0.3628571428571429,0,0.6811764705882353,0,0.6642016806722689,0.0,0.4307563025210085,0.2128571428571428,28,0.1304201680672269,1,0.0,0.5059663865546218
2065,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,64d32f68fa462b001bb56931,2024-02-12,0.0,4.0,0.5714285714285714,6.0,0.5714285714285714,3,0.5714285714285714,4,0.5714285714285714,4.0,0.5714285714285714,0.8571428571428572,0,1.0,0,3.0,0.7142857142857143
2066,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,64d32f68fa462b001bb56931,2024-02-13,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0,0.5714285714285714,0,0.5714285714285714,0.0,0.5714285714285714,0.8571428571428572,2,1.0,0,0.0,0.7142857142857143
2067,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,64d32f68fa462b001bb56931,2024-02-14,0.0,5.0,0.5714285714285714,7.0,0.5714285714285714,4,0.5714285714285714,5,0.5714285714285714,5.0,0.5714285714285714,0.8571428571428572,0,1.0,0,0.0,0.7142857142857143
2068,6243fa5e51ed612e6ac62c7d,624ae0846801282472b2f9a3,64d32f68fa462b001bb56931,2024-02-15,0.0,6.0,0.5714285714285714,9.0,0.5714285714285714,5,0.5714285714285714,7,0.5714285714285714,6.0,0.5714285714285714,0.8571428571428572,0,1.0,0,0.0,0.7142857142857143
