,foodcourt,restaurant,restaurantmenuitem,date,actual,forecast_xgb_norm,accuracy_xgb_norm,forecast_xgb_lag,accuracy_xgb_lag,forecast_x,accuracy_prophet,forecast_y,accuracy_prophet_multi,forecast_rf_lag,accuracy_rf_lag
1030,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,64f3016776868b00110d2eee,2024-02-13,11.0,7.0,0.6999587713873429,8.0,0.7962688105545248,8,0.7764996907854051,8,0.8066584209441352,7.0,0.7479076479076479
1031,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,64f3016776868b00110d2eee,2024-02-14,9.0,5.0,0.6999587713873429,7.0,0.7962688105545248,6,0.7764996907854051,7,0.8066584209441352,4.0,0.7479076479076479
1032,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,64f3016776868b00110d2eee,2024-02-15,11.0,7.0,0.6999587713873429,5.0,0.7962688105545248,8,0.7764996907854051,8,0.8066584209441352,5.0,0.7479076479076479
1033,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,64f3016776868b00110d2eee,2024-02-16,10.0,5.0,0.6999587713873429,9.0,0.7962688105545248,6,0.7764996907854051,7,0.8066584209441352,7.0,0.7479076479076479
1034,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,64f3016776868b00110d2eee,2024-02-17,0.0,0.0,0.6999587713873429,0.0,0.7962688105545248,0,0.7764996907854051,0,0.8066584209441352,0.0,0.7479076479076479
1035,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,64f3016776868b00110d2eee,2024-02-18,0.0,0.0,0.6999587713873429,0.0,0.7962688105545248,0,0.7764996907854051,0,0.8066584209441352,0.0,0.7479076479076479
1036,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,64f3016776868b00110d2ef1,2024-02-12,10.0,4.0,0.7285714285714285,7.0,0.6642857142857143,4,0.7285714285714285,3,0.6499999999999999,7.0,0.7214285714285714
1037,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,64f3016776868b00110d2ef1,2024-02-13,1.0,8.0,0.7285714285714285,11.0,0.6642857142857143,8,0.7285714285714285,9,0.6499999999999999,10.0,0.7214285714285714
1038,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,64f3016776868b00110d2ef1,2024-02-14,10.0,7.0,0.7285714285714285,6.0,0.6642857142857143,7,0.7285714285714285,9,0.6499999999999999,6.0,0.7214285714285714
1039,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,64f3016776868b00110d2ef1,2024-02-15,5.0,5.0,0.7285714285714285,7.0,0.6642857142857143,5,0.7285714285714285,7,0.6499999999999999,5.0,0.7214285714285714
1040,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,64f3016776868b00110d2ef1,2024-02-16,4.0,4.0,0.7285714285714285,3.0,0.6642857142857143,4,0.7285714285714285,5,0.6499999999999999,3.0,0.7214285714285714
1041,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,64f3016776868b00110d2ef1,2024-02-17,0.0,0.0,0.7285714285714285,0.0,0.6642857142857143,0,0.7285714285714285,0,0.6499999999999999,0.0,0.7214285714285714
1042,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,64f3016776868b00110d2ef1,2024-02-18,0.0,0.0,0.7285714285714285,0.0,0.6642857142857143,0,0.7285714285714285,0,0.6499999999999999,0.0,0.7214285714285714
1043,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,64f3016776868b00110d2ef7,2024-02-12,0.0,0.0,0.6190476190476191,2.0,0.3809523809523808,1,0.4285714285714286,1,0.4285714285714286,2.0,0.3809523809523808
1044,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,64f3016776868b00110d2ef7,2024-02-13,1.0,1.0,0.6190476190476191,0.0,0.3809523809523808,2,0.4285714285714286,2,0.4285714285714286,0.0,0.3809523809523808
1045,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,64f3016776868b00110d2ef7,2024-02-14,3.0,1.0,0.6190476190476191,2.0,0.3809523809523808,2,0.4285714285714286,2,0.4285714285714286,2.0,0.3809523809523808
1046,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,64f3016776868b00110d2ef7,2024-02-15,0.0,2.0,0.6190476190476191,3.0,0.3809523809523808,3,0.4285714285714286,3,0.4285714285714286,3.0,0.3809523809523808
1047,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,64f3016776868b00110d2ef7,2024-02-16,3.0,0.0,0.6190476190476191,0.0,0.3809523809523808,1,0.4285714285714286,1,0.4285714285714286,0.0,0.3809523809523808
1048,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,64f3016776868b00110d2ef7,2024-02-17,0.0,0.0,0.6190476190476191,0.0,0.3809523809523808,0,0.4285714285714286,0,0.4285714285714286,0.0,0.3809523809523808
1049,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,64f3016776868b00110d2ef7,2024-02-18,0.0,0.0,0.6190476190476191,0.0,0.3809523809523808,0,0.4285714285714286,0,0.4285714285714286,0.0,0.3809523809523808
1050,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,6502e99b6ce312001b5e188c,2024-02-12,5.0,2.0,0.7533403104831676,6.0,0.8439211582068724,4,0.9131868131868132,5,0.9054770626199198,4.0,0.8675039246467817
1051,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,6502e99b6ce312001b5e188c,2024-02-13,13.0,7.0,0.7533403104831676,8.0,0.8439211582068724,9,0.9131868131868132,9,0.9054770626199198,8.0,0.8675039246467817
1052,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,6502e99b6ce312001b5e188c,2024-02-14,9.0,7.0,0.7533403104831676,11.0,0.8439211582068724,9,0.9131868131868132,8,0.9054770626199198,9.0,0.8675039246467817
1053,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,6502e99b6ce312001b5e188c,2024-02-15,10.0,7.0,0.7533403104831676,10.0,0.8439211582068724,9,0.9131868131868132,9,0.9054770626199198,8.0,0.8675039246467817
1054,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,6502e99b6ce312001b5e188c,2024-02-16,7.0,6.0,0.7533403104831676,5.0,0.8439211582068724,7,0.9131868131868132,8,0.9054770626199198,6.0,0.8675039246467817
1055,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,6502e99b6ce312001b5e188c,2024-02-17,0.0,0.0,0.7533403104831676,0.0,0.8439211582068724,0,0.9131868131868132,0,0.9054770626199198,0.0,0.8675039246467817
1056,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,6502e99b6ce312001b5e188c,2024-02-18,0.0,0.0,0.7533403104831676,0.0,0.8439211582068724,0,0.9131868131868132,0,0.9054770626199198,0.0,0.8675039246467817
1057,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,6502e99b6ce312001b5e1893,2024-02-12,0.0,2.0,0.6190476190476191,0.0,0.7380952380952381,3,0.5476190476190477,4,0.4285714285714286,1.0,0.5476190476190477
1058,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,6502e99b6ce312001b5e1893,2024-02-13,0.0,4.0,0.6190476190476191,0.0,0.7380952380952381,5,0.5476190476190477,5,0.4285714285714286,3.0,0.5476190476190477
1059,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,6502e99b6ce312001b5e1893,2024-02-14,3.0,4.0,0.6190476190476191,6.0,0.7380952380952381,5,0.5476190476190477,5,0.4285714285714286,5.0,0.5476190476190477
1060,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,6502e99b6ce312001b5e1893,2024-02-15,2.0,2.0,0.6190476190476191,3.0,0.7380952380952381,3,0.5476190476190477,5,0.4285714285714286,3.0,0.5476190476190477
1061,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,6502e99b6ce312001b5e1893,2024-02-16,3.0,2.0,0.6190476190476191,2.0,0.7380952380952381,3,0.5476190476190477,4,0.4285714285714286,3.0,0.5476190476190477
1062,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,6502e99b6ce312001b5e1893,2024-02-17,0.0,0.0,0.6190476190476191,0.0,0.7380952380952381,0,0.5476190476190477,0,0.4285714285714286,0.0,0.5476190476190477
1063,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,6502e99b6ce312001b5e1893,2024-02-18,0.0,0.0,0.6190476190476191,0.0,0.7380952380952381,0,0.5476190476190477,0,0.4285714285714286,0.0,0.5476190476190477
1064,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,6502e9b58faeb9001bbc3e82,2024-02-12,10.0,1.0,0.4,7.0,0.5380952380952381,4,0.6598639455782314,8,0.7336734693877551,7.0,0.6976190476190476
1065,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,6502e9b58faeb9001bbc3e82,2024-02-13,5.0,1.0,0.4,8.0,0.5380952380952381,3,0.6598639455782314,6,0.7336734693877551,7.0,0.6976190476190476
1066,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,6502e9b58faeb9001bbc3e82,2024-02-14,4.0,0.0,0.4,8.0,0.5380952380952381,2,0.6598639455782314,3,0.7336734693877551,5.0,0.6976190476190476
1067,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,6502e9b58faeb9001bbc3e82,2024-02-15,6.0,3.0,0.4,8.0,0.5380952380952381,5,0.6598639455782314,9,0.7336734693877551,7.0,0.6976190476190476
1068,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,6502e9b58faeb9001bbc3e82,2024-02-16,7.0,0.0,0.4,0.0,0.5380952380952381,2,0.6598639455782314,2,0.7336734693877551,0.0,0.6976190476190476
1069,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,6502e9b58faeb9001bbc3e82,2024-02-17,0.0,0.0,0.4,0.0,0.5380952380952381,0,0.6598639455782314,0,0.7336734693877551,0.0,0.6976190476190476
1070,61860f8c2d415a4a5c52e822,64c87aba9b654a001b612eef,6502e9b58faeb9001bbc3e82,2024-02-18,0.0,0.0,0.4,0.0,0.5380952380952381,0,0.6598639455782314,0,0.7336734693877551,0.0,0.6976190476190476
1071,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304cf9d34a3001730c13e,2024-02-12,10.0,4.0,0.7196428571428571,6.0,0.6086538461538461,5,0.7339285714285715,7,0.7265567765567765,4.0,0.6425824175824176
1072,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304cf9d34a3001730c13e,2024-02-13,10.0,2.0,0.7196428571428571,3.0,0.6086538461538461,2,0.7339285714285715,2,0.7265567765567765,3.0,0.6425824175824176
1073,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304cf9d34a3001730c13e,2024-02-14,16.0,11.0,0.7196428571428571,7.0,0.6086538461538461,11,0.7339285714285715,12,0.7265567765567765,10.0,0.6425824175824176
1074,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304cf9d34a3001730c13e,2024-02-15,13.0,13.0,0.7196428571428571,14.0,0.6086538461538461,13,0.7339285714285715,10,0.7265567765567765,12.0,0.6425824175824176
1075,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304cf9d34a3001730c13e,2024-02-16,12.0,9.0,0.7196428571428571,0.0,0.6086538461538461,9,0.7339285714285715,8,0.7265567765567765,3.0,0.6425824175824176
1076,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304cf9d34a3001730c13e,2024-02-17,0.0,0.0,0.7196428571428571,0.0,0.6086538461538461,0,0.7339285714285715,0,0.7265567765567765,0.0,0.6425824175824176
1077,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304cf9d34a3001730c13e,2024-02-18,0.0,0.0,0.7196428571428571,0.0,0.6086538461538461,0,0.7339285714285715,0,0.7265567765567765,0.0,0.6425824175824176
1078,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304d09d34a3001730c147,2024-02-12,0.0,0.0,0.7142857142857143,0.0,0.7142857142857143,1,0.2857142857142857,1,0.2857142857142857,0.0,0.7142857142857143
1079,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304d09d34a3001730c147,2024-02-13,0.0,7.0,0.7142857142857143,11.0,0.7142857142857143,8,0.2857142857142857,7,0.2857142857142857,5.0,0.7142857142857143
1080,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304d09d34a3001730c147,2024-02-14,0.0,0.0,0.7142857142857143,0.0,0.7142857142857143,1,0.2857142857142857,1,0.2857142857142857,0.0,0.7142857142857143
1081,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304d09d34a3001730c147,2024-02-15,0.0,1.0,0.7142857142857143,2.0,0.7142857142857143,2,0.2857142857142857,3,0.2857142857142857,1.0,0.7142857142857143
1082,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304d09d34a3001730c147,2024-02-16,0.0,0.0,0.7142857142857143,0.0,0.7142857142857143,1,0.2857142857142857,1,0.2857142857142857,0.0,0.7142857142857143
1083,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304d09d34a3001730c147,2024-02-17,0.0,0.0,0.7142857142857143,0.0,0.7142857142857143,0,0.2857142857142857,0,0.2857142857142857,0.0,0.7142857142857143
1084,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304d09d34a3001730c147,2024-02-18,0.0,0.0,0.7142857142857143,0.0,0.7142857142857143,0,0.2857142857142857,0,0.2857142857142857,0.0,0.7142857142857143
1085,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304d09d34a3001730c14e,2024-02-12,116.0,80.0,0.8317521354321253,97.0,0.8673748277117059,107,0.9571824689135899,107,0.9514923342531685,95.0,0.875699407492883
1086,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304d09d34a3001730c14e,2024-02-13,128.0,114.0,0.8317521354321253,165.0,0.8673748277117059,141,0.9571824689135899,144,0.9514923342531685,154.0,0.875699407492883
1087,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304d09d34a3001730c14e,2024-02-14,122.0,101.0,0.8317521354321253,166.0,0.8673748277117059,128,0.9571824689135899,130,0.9514923342531685,153.0,0.875699407492883
1088,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304d09d34a3001730c14e,2024-02-15,148.0,113.0,0.8317521354321253,165.0,0.8673748277117059,141,0.9571824689135899,141,0.9514923342531685,152.0,0.875699407492883
1089,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304d09d34a3001730c14e,2024-02-16,83.0,54.0,0.8317521354321253,83.0,0.8673748277117059,81,0.9571824689135899,81,0.9514923342531685,66.0,0.875699407492883
1090,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304d09d34a3001730c14e,2024-02-17,0.0,0.0,0.8317521354321253,0.0,0.8673748277117059,0,0.9571824689135899,0,0.9514923342531685,0.0,0.875699407492883
1091,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304d09d34a3001730c14e,2024-02-18,0.0,0.0,0.8317521354321253,0.0,0.8673748277117059,0,0.9571824689135899,0,0.9514923342531685,0.0,0.875699407492883
1092,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304d09d34a3001730c155,2024-02-12,0.0,1.0,0.5357142857142857,2.0,0.6369047619047619,2,0.43452380952380953,0,0.6607142857142857,1.0,0.5952380952380952
1093,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304d09d34a3001730c155,2024-02-13,0.0,3.0,0.5357142857142857,1.0,0.6369047619047619,4,0.43452380952380953,5,0.6607142857142857,2.0,0.5952380952380952
1094,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304d09d34a3001730c155,2024-02-14,0.0,0.0,0.5357142857142857,0.0,0.6369047619047619,1,0.43452380952380953,2,0.6607142857142857,0.0,0.5952380952380952
1095,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304d09d34a3001730c155,2024-02-15,6.0,3.0,0.5357142857142857,5.0,0.6369047619047619,4,0.43452380952380953,6,0.6607142857142857,4.0,0.5952380952380952
1096,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304d09d34a3001730c155,2024-02-16,8.0,2.0,0.5357142857142857,5.0,0.6369047619047619,3,0.43452380952380953,5,0.6607142857142857,4.0,0.5952380952380952
1097,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304d09d34a3001730c155,2024-02-17,0.0,0.0,0.5357142857142857,0.0,0.6369047619047619,0,0.43452380952380953,0,0.6607142857142857,0.0,0.5952380952380952
1098,61862d3cc680d0688d9d3139,61a6181a15bc1b50911379b8,64f304d09d34a3001730c155,2024-02-18,0.0,0.0,0.5357142857142857,0.0,0.6369047619047619,0,0.43452380952380953,0,0.6607142857142857,0.0,0.5952380952380952
1099,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2acb,2024-02-12,3.0,0.0,0.4571428571428572,1.0,0.4833333333333333,1,0.5511904761904762,1,0.5869047619047619,0.0,0.5428571428571428
1100,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2acb,2024-02-13,4.0,2.0,0.4571428571428572,0.0,0.4833333333333333,2,0.5511904761904762,3,0.5869047619047619,2.0,0.5428571428571428
1101,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2acb,2024-02-14,4.0,9.0,0.4571428571428572,16.0,0.4833333333333333,10,0.5511904761904762,9,0.5869047619047619,12.0,0.5428571428571428
1102,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2acb,2024-02-15,8.0,4.0,0.4571428571428572,2.0,0.4833333333333333,5,0.5511904761904762,5,0.5869047619047619,4.0,0.5428571428571428
1103,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2acb,2024-02-16,5.0,1.0,0.4571428571428572,6.0,0.4833333333333333,2,0.5511904761904762,2,0.5869047619047619,4.0,0.5428571428571428
1104,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2acb,2024-02-17,0.0,0.0,0.4571428571428572,0.0,0.4833333333333333,0,0.5511904761904762,0,0.5869047619047619,0.0,0.5428571428571428
1105,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2acb,2024-02-18,0.0,0.0,0.4571428571428572,0.0,0.4833333333333333,0,0.5511904761904762,0,0.5869047619047619,0.0,0.5428571428571428
1106,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2acc,2024-02-12,29.0,8.0,0.5813007588869659,21.0,0.601517773931567,17,0.634709093329783,19,0.6439821594994009,14.0,0.5824790307548928
1107,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2acc,2024-02-13,37.0,25.0,0.5813007588869659,51.0,0.601517773931567,35,0.634709093329783,33,0.6439821594994009,43.0,0.5824790307548928
1108,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2acc,2024-02-14,20.0,29.0,0.5813007588869659,50.0,0.601517773931567,38,0.634709093329783,37,0.6439821594994009,46.0,0.5824790307548928
1109,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2acc,2024-02-15,37.0,21.0,0.5813007588869659,32.0,0.601517773931567,30,0.634709093329783,30,0.6439821594994009,28.0,0.5824790307548928
1110,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2acc,2024-02-16,0.0,14.0,0.5813007588869659,14.0,0.601517773931567,24,0.634709093329783,24,0.6439821594994009,11.0,0.5824790307548928
1111,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2acc,2024-02-17,0.0,0.0,0.5813007588869659,0.0,0.601517773931567,0,0.634709093329783,0,0.6439821594994009,0.0,0.5824790307548928
1112,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2acc,2024-02-18,0.0,0.0,0.5813007588869659,0.0,0.601517773931567,0,0.634709093329783,0,0.6439821594994009,0.0,0.5824790307548928
1113,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2af3,2024-02-12,9.0,8.0,0.8510719439290868,2.0,0.743558029272315,14,0.7946299732014017,13,0.7901257472686044,7.0,0.8365594722737579
1114,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2af3,2024-02-13,20.0,23.0,0.8510719439290868,32.0,0.743558029272315,29,0.7946299732014017,30,0.7901257472686044,31.0,0.8365594722737579
1115,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2af3,2024-02-14,22.0,20.0,0.8510719439290868,19.0,0.743558029272315,27,0.7946299732014017,26,0.7901257472686044,24.0,0.8365594722737579
1116,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2af3,2024-02-15,30.0,20.0,0.8510719439290868,32.0,0.743558029272315,26,0.7946299732014017,24,0.7901257472686044,28.0,0.8365594722737579
1117,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2af3,2024-02-16,14.0,9.0,0.8510719439290868,11.0,0.743558029272315,15,0.7946299732014017,12,0.7901257472686044,11.0,0.8365594722737579
1118,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2af3,2024-02-17,0.0,0.0,0.8510719439290868,0.0,0.743558029272315,0,0.7946299732014017,0,0.7901257472686044,0.0,0.8365594722737579
1119,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2af3,2024-02-18,0.0,0.0,0.8510719439290868,0.0,0.743558029272315,0,0.7946299732014017,0,0.7901257472686044,0.0,0.8365594722737579
1120,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2bc7,2024-02-12,0.0,11.0,0.2857142857142857,16.0,0.2857142857142857,16,0.2857142857142857,20,0.2857142857142857,16.0,0.2857142857142857
1121,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2bc7,2024-02-13,0.0,11.0,0.2857142857142857,16.0,0.2857142857142857,16,0.2857142857142857,17,0.2857142857142857,15.0,0.2857142857142857
1122,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2bc7,2024-02-14,0.0,9.0,0.2857142857142857,4.0,0.2857142857142857,14,0.2857142857142857,21,0.2857142857142857,9.0,0.2857142857142857
1123,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2bc7,2024-02-15,0.0,8.0,0.2857142857142857,15.0,0.2857142857142857,13,0.2857142857142857,12,0.2857142857142857,13.0,0.2857142857142857
1124,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2bc7,2024-02-16,0.0,2.0,0.2857142857142857,3.0,0.2857142857142857,7,0.2857142857142857,5,0.2857142857142857,2.0,0.2857142857142857
1125,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2bc7,2024-02-17,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0,0.2857142857142857,0,0.2857142857142857,0.0,0.2857142857142857
1126,61862d3cc680d0688d9d3139,6281eb08e5062e7fdd61a628,64f2f1ca76868b00110d2bc7,2024-02-18,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0,0.2857142857142857,0,0.2857142857142857,0.0,0.2857142857142857
1127,61862d3cc680d0688d9d3139,647edb7b42050e001bbab8ab,6577e4b2a788f1001baf4036,2024-02-12,0.0,0.0,0.8571428571428572,0.0,1.0,1,0.2857142857142857,1,0.2857142857142857,0.0,0.8571428571428572
1128,61862d3cc680d0688d9d3139,647edb7b42050e001bbab8ab,6577e4b2a788f1001baf4036,2024-02-13,0.0,0.0,0.8571428571428572,0.0,1.0,1,0.2857142857142857,1,0.2857142857142857,0.0,0.8571428571428572
1129,61862d3cc680d0688d9d3139,647edb7b42050e001bbab8ab,6577e4b2a788f1001baf4036,2024-02-14,0.0,3.0,0.8571428571428572,0.0,1.0,5,0.2857142857142857,5,0.2857142857142857,3.0,0.8571428571428572
1130,61862d3cc680d0688d9d3139,647edb7b42050e001bbab8ab,6577e4b2a788f1001baf4036,2024-02-15,0.0,0.0,0.8571428571428572,0.0,1.0,1,0.2857142857142857,1,0.2857142857142857,0.0,0.8571428571428572
1131,61862d3cc680d0688d9d3139,647edb7b42050e001bbab8ab,6577e4b2a788f1001baf4036,2024-02-16,0.0,0.0,0.8571428571428572,0.0,1.0,1,0.2857142857142857,1,0.2857142857142857,0.0,0.8571428571428572
1132,61862d3cc680d0688d9d3139,647edb7b42050e001bbab8ab,6577e4b2a788f1001baf4036,2024-02-17,0.0,0.0,0.8571428571428572,0.0,1.0,0,0.2857142857142857,0,0.2857142857142857,0.0,0.8571428571428572
1133,61862d3cc680d0688d9d3139,647edb7b42050e001bbab8ab,6577e4b2a788f1001baf4036,2024-02-18,0.0,0.0,0.8571428571428572,0.0,1.0,0,0.2857142857142857,0,0.2857142857142857,0.0,0.8571428571428572
1134,618d0666c770501898e3d95f,618d0ec4f67b4d1950cb8c44,64f42ad766de2f0017e4bf25,2024-02-12,40.0,31.0,0.8827010616791778,2.0,0.6909135247465965,48,0.9071288212473165,47,0.9143378692500793,45.0,0.8725554316896189
1135,618d0666c770501898e3d95f,618d0ec4f67b4d1950cb8c44,64f42ad766de2f0017e4bf25,2024-02-13,73.0,65.0,0.8827010616791778,81.0,0.6909135247465965,82,0.9071288212473165,82,0.9143378692500793,80.0,0.8725554316896189
1136,618d0666c770501898e3d95f,618d0ec4f67b4d1950cb8c44,64f42ad766de2f0017e4bf25,2024-02-14,73.0,76.0,0.8827010616791778,81.0,0.6909135247465965,93,0.9071288212473165,92,0.9143378692500793,84.0,0.8725554316896189
1137,618d0666c770501898e3d95f,618d0ec4f67b4d1950cb8c44,64f42ad766de2f0017e4bf25,2024-02-15,85.0,71.0,0.8827010616791778,81.0,0.6909135247465965,88,0.9071288212473165,87,0.9143378692500793,84.0,0.8725554316896189
1138,618d0666c770501898e3d95f,618d0ec4f67b4d1950cb8c44,64f42ad766de2f0017e4bf25,2024-02-16,57.0,41.0,0.8827010616791778,3.0,0.6909135247465965,58,0.9071288212473165,58,0.9143378692500793,28.0,0.8725554316896189
1139,618d0666c770501898e3d95f,618d0ec4f67b4d1950cb8c44,64f42ad766de2f0017e4bf25,2024-02-17,0.0,0.0,0.8827010616791778,0.0,0.6909135247465965,0,0.9071288212473165,0,0.9143378692500793,0.0,0.8725554316896189
1140,618d0666c770501898e3d95f,618d0ec4f67b4d1950cb8c44,64f42ad766de2f0017e4bf25,2024-02-18,0.0,0.0,0.8827010616791778,0.0,0.6909135247465965,0,0.9071288212473165,0,0.9143378692500793,0.0,0.8725554316896189
1141,618d0666c770501898e3d95f,618d0ec4f67b4d1950cb8c44,64f42ad766de2f0017e4bf28,2024-02-12,0.0,8.0,0.2857142857142857,15.0,0.2857142857142857,4,0.2857142857142857,6,0.2857142857142857,5.0,0.2857142857142857
1142,618d0666c770501898e3d95f,618d0ec4f67b4d1950cb8c44,64f42ad766de2f0017e4bf28,2024-02-13,0.0,10.0,0.2857142857142857,18.0,0.2857142857142857,6,0.2857142857142857,8,0.2857142857142857,7.0,0.2857142857142857
