,foodcourt,restaurant,restaurantmenuitem,date,forecast,r2,actual,error,MAPE,accuracy_prophet_multi
4359,63b3e0a104ec4a469372c375,63c26054840eff001b497b06,659e3fe204979b001bbb5e5f,2024-02-17,0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428572
4360,63b3e0a104ec4a469372c375,63c26054840eff001b497b06,659e3fe204979b001bbb5e5f,2024-02-18,0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428572
4361,63b3e0a104ec4a469372c375,63c26054840eff001b497b06,659e3fe204979b001bbb5e60,2024-02-12,6,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
4362,63b3e0a104ec4a469372c375,63c26054840eff001b497b06,659e3fe204979b001bbb5e60,2024-02-13,6,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
4363,63b3e0a104ec4a469372c375,63c26054840eff001b497b06,659e3fe204979b001bbb5e60,2024-02-14,21,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
4364,63b3e0a104ec4a469372c375,63c26054840eff001b497b06,659e3fe204979b001bbb5e60,2024-02-15,6,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
4365,63b3e0a104ec4a469372c375,63c26054840eff001b497b06,659e3fe204979b001bbb5e60,2024-02-16,6,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
4366,63b3e0a104ec4a469372c375,63c26054840eff001b497b06,659e3fe204979b001bbb5e60,2024-02-17,0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
4367,63b3e0a104ec4a469372c375,63c26054840eff001b497b06,659e3fe204979b001bbb5e60,2024-02-18,0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
4368,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f42f,2024-02-12,0,0.8457300275482094,0.0,0.0,0.05194805194805195,0.948051948051948
4369,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f42f,2024-02-13,0,0.8457300275482094,0.0,0.0,0.05194805194805195,0.948051948051948
4370,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f42f,2024-02-14,45,0.8457300275482094,33.0,0.36363636363636365,0.05194805194805195,0.948051948051948
4371,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f42f,2024-02-15,0,0.8457300275482094,0.0,0.0,0.05194805194805195,0.948051948051948
4372,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f42f,2024-02-16,0,0.8457300275482094,0.0,0.0,0.05194805194805195,0.948051948051948
4373,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f42f,2024-02-17,0,0.8457300275482094,0.0,0.0,0.05194805194805195,0.948051948051948
4374,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f42f,2024-02-18,0,0.8457300275482094,0.0,0.0,0.05194805194805195,0.948051948051948
4375,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f436,2024-02-12,2,0.9933042546678911,0.0,1.0,0.5779220779220778,0.42207792207792216
4376,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f436,2024-02-13,69,0.9933042546678911,66.0,0.045454545454545456,0.5779220779220778,0.42207792207792216
4377,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f436,2024-02-14,2,0.9933042546678911,0.0,1.0,0.5779220779220778,0.42207792207792216
4378,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f436,2024-02-15,2,0.9933042546678911,0.0,1.0,0.5779220779220778,0.42207792207792216
4379,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f436,2024-02-16,2,0.9933042546678911,0.0,1.0,0.5779220779220778,0.42207792207792216
4380,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f436,2024-02-17,0,0.9933042546678911,0.0,0.0,0.5779220779220778,0.42207792207792216
4381,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f436,2024-02-18,0,0.9933042546678911,0.0,0.0,0.5779220779220778,0.42207792207792216
4382,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f439,2024-02-12,0,-2.3213457076566124,0.0,0.0,0.35714285714285715,0.6428571428571428
4383,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f439,2024-02-13,0,-2.3213457076566124,0.0,0.0,0.35714285714285715,0.6428571428571428
4384,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f439,2024-02-14,56,-2.3213457076566124,21.0,1.0,0.35714285714285715,0.6428571428571428
4385,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f439,2024-02-15,1,-2.3213457076566124,2.0,0.5,0.35714285714285715,0.6428571428571428
4386,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f439,2024-02-16,1,-2.3213457076566124,0.0,1.0,0.35714285714285715,0.6428571428571428
4387,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f439,2024-02-17,0,-2.3213457076566124,0.0,0.0,0.35714285714285715,0.6428571428571428
4388,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f439,2024-02-18,0,-2.3213457076566124,0.0,0.0,0.35714285714285715,0.6428571428571428
4389,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f43a,2024-02-12,1,0.8441873278236914,0.0,1.0,0.6233766233766234,0.37662337662337664
4390,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f43a,2024-02-13,75,0.8441873278236914,55.0,0.36363636363636365,0.6233766233766234,0.37662337662337664
4391,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f43a,2024-02-14,1,0.8441873278236914,0.0,1.0,0.6233766233766234,0.37662337662337664
4392,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f43a,2024-02-15,1,0.8441873278236914,0.0,1.0,0.6233766233766234,0.37662337662337664
4393,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f43a,2024-02-16,1,0.8441873278236914,0.0,1.0,0.6233766233766234,0.37662337662337664
4394,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f43a,2024-02-17,0,0.8441873278236914,0.0,0.0,0.6233766233766234,0.37662337662337664
4395,63b3e0a104ec4a469372c375,6548f9222bcdd7001b8c2a2c,659e40989ce12e0017a2f43a,2024-02-18,0,0.8441873278236914,0.0,0.0,0.6233766233766234,0.37662337662337664
4396,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a00,2024-02-12,2,0.9952604166666666,0.0,1.0,0.5803571428571429,0.4196428571428571
4397,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a00,2024-02-13,300,0.9952604166666666,320.0,0.0625,0.5803571428571429,0.4196428571428571
4398,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a00,2024-02-14,2,0.9952604166666666,0.0,1.0,0.5803571428571429,0.4196428571428571
4399,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a00,2024-02-15,2,0.9952604166666666,0.0,1.0,0.5803571428571429,0.4196428571428571
4400,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a00,2024-02-16,2,0.9952604166666666,0.0,1.0,0.5803571428571429,0.4196428571428571
4401,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a00,2024-02-17,0,0.9952604166666666,0.0,0.0,0.5803571428571429,0.4196428571428571
4402,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a00,2024-02-18,0,0.9952604166666666,0.0,0.0,0.5803571428571429,0.4196428571428571
4403,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a05,2024-02-12,0,0.9996648472661113,0.0,0.0,0.002421307506053269,0.9975786924939467
4404,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a05,2024-02-13,60,0.9996648472661113,59.0,0.01694915254237288,0.002421307506053269,0.9975786924939467
4405,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a05,2024-02-14,0,0.9996648472661113,0.0,0.0,0.002421307506053269,0.9975786924939467
4406,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a05,2024-02-15,0,0.9996648472661113,0.0,0.0,0.002421307506053269,0.9975786924939467
4407,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a05,2024-02-16,0,0.9996648472661113,0.0,0.0,0.002421307506053269,0.9975786924939467
4408,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a05,2024-02-17,0,0.9996648472661113,0.0,0.0,0.002421307506053269,0.9975786924939467
4409,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a05,2024-02-18,0,0.9996648472661113,0.0,0.0,0.002421307506053269,0.9975786924939467
4410,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a06,2024-02-12,0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428572
4411,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a06,2024-02-13,0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428572
4412,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a06,2024-02-14,279,0.0,0.0,1.0,0.14285714285714285,0.8571428571428572
4413,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a06,2024-02-15,0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428572
4414,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a06,2024-02-16,0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428572
4415,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a06,2024-02-17,0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428572
4416,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a06,2024-02-18,0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428572
4417,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a07,2024-02-12,6,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
4418,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a07,2024-02-13,6,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
4419,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a07,2024-02-14,6,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
4420,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a07,2024-02-15,117,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
4421,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a07,2024-02-16,6,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
4422,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a07,2024-02-17,0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
4423,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a07,2024-02-18,0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
4424,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a08,2024-02-12,0,0.9951845552053099,0.0,0.0,0.009177972865123703,0.9908220271348763
4425,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a08,2024-02-13,0,0.9951845552053099,0.0,0.0,0.009177972865123703,0.9908220271348763
4426,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a08,2024-02-14,0,0.9951845552053099,0.0,0.0,0.009177972865123703,0.9908220271348763
4427,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a08,2024-02-15,381,0.9951845552053099,358.0,0.06424581005586592,0.009177972865123703,0.9908220271348763
4428,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a08,2024-02-16,0,0.9951845552053099,0.0,0.0,0.009177972865123703,0.9908220271348763
4429,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a08,2024-02-17,0,0.9951845552053099,0.0,0.0,0.009177972865123703,0.9908220271348763
4430,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a08,2024-02-18,0,0.9951845552053099,0.0,0.0,0.009177972865123703,0.9908220271348763
4431,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a0a,2024-02-12,0,0.9558899176954733,0.0,0.0,0.02777777777777778,0.9722222222222222
4432,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a0a,2024-02-13,0,0.9558899176954733,0.0,0.0,0.02777777777777778,0.9722222222222222
4433,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a0a,2024-02-14,0,0.9558899176954733,0.0,0.0,0.02777777777777778,0.9722222222222222
4434,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a0a,2024-02-15,58,0.9558899176954733,72.0,0.19444444444444445,0.02777777777777778,0.9722222222222222
4435,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a0a,2024-02-16,0,0.9558899176954733,0.0,0.0,0.02777777777777778,0.9722222222222222
4436,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a0a,2024-02-17,0,0.9558899176954733,0.0,0.0,0.02777777777777778,0.9722222222222222
4437,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a0a,2024-02-18,0,0.9558899176954733,0.0,0.0,0.02777777777777778,0.9722222222222222
4438,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a0f,2024-02-12,0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428572
4439,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a0f,2024-02-13,0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428572
4440,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a0f,2024-02-14,314,0.0,0.0,1.0,0.14285714285714285,0.8571428571428572
4441,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a0f,2024-02-15,0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428572
4442,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a0f,2024-02-16,0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428572
4443,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a0f,2024-02-17,0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428572
4444,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a0f,2024-02-18,0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428572
4445,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a12,2024-02-12,1,0.996904761904762,0.0,1.0,0.5775510204081632,0.4224489795918368
4446,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a12,2024-02-13,1,0.996904761904762,0.0,1.0,0.5775510204081632,0.4224489795918368
4447,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a12,2024-02-14,67,0.996904761904762,70.0,0.04285714285714286,0.5775510204081632,0.4224489795918368
4448,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a12,2024-02-15,1,0.996904761904762,0.0,1.0,0.5775510204081632,0.4224489795918368
4449,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a12,2024-02-16,1,0.996904761904762,0.0,1.0,0.5775510204081632,0.4224489795918368
4450,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a12,2024-02-17,0,0.996904761904762,0.0,0.0,0.5775510204081632,0.4224489795918368
4451,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a12,2024-02-18,0,0.996904761904762,0.0,0.0,0.5775510204081632,0.4224489795918368
4452,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a17,2024-02-12,1,0.9800117577895355,0.0,1.0,0.5895691609977324,0.4104308390022676
4453,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a17,2024-02-13,71,0.9800117577895355,63.0,0.12698412698412698,0.5895691609977324,0.4104308390022676
4454,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a17,2024-02-14,1,0.9800117577895355,0.0,1.0,0.5895691609977324,0.4104308390022676
4455,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a17,2024-02-15,1,0.9800117577895355,0.0,1.0,0.5895691609977324,0.4104308390022676
4456,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a17,2024-02-16,1,0.9800117577895355,0.0,1.0,0.5895691609977324,0.4104308390022676
4457,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a17,2024-02-17,0,0.9800117577895355,0.0,0.0,0.5895691609977324,0.4104308390022676
4458,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a17,2024-02-18,0,0.9800117577895355,0.0,0.0,0.5895691609977324,0.4104308390022676
4459,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a1a,2024-02-12,10,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
4460,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a1a,2024-02-13,10,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
4461,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a1a,2024-02-14,10,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
4462,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a1a,2024-02-15,17,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
4463,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a1a,2024-02-16,10,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857
4464,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a1a,2024-02-17,0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
4465,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a1a,2024-02-18,0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
4466,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a1d,2024-02-12,4,0.9995212094216643,0.0,1.0,0.5714285714285714,0.4285714285714286
4467,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a1d,2024-02-13,447,0.9995212094216643,447.0,0.0,0.5714285714285714,0.4285714285714286
4468,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a1d,2024-02-14,4,0.9995212094216643,0.0,1.0,0.5714285714285714,0.4285714285714286
4469,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a1d,2024-02-15,5,0.9995212094216643,0.0,1.0,0.5714285714285714,0.4285714285714286
4470,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a1d,2024-02-16,5,0.9995212094216643,0.0,1.0,0.5714285714285714,0.4285714285714286
4471,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a1d,2024-02-17,0,0.9995212094216643,0.0,0.0,0.5714285714285714,0.4285714285714286
4472,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a1d,2024-02-18,0,0.9995212094216643,0.0,0.0,0.5714285714285714,0.4285714285714286
4473,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a22,2024-02-12,0,0.9928792317708334,0.0,0.0,0.011160714285714286,0.9888392857142857
4474,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a22,2024-02-13,0,0.9928792317708334,0.0,0.0,0.011160714285714286,0.9888392857142857
4475,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a22,2024-02-14,59,0.9928792317708334,64.0,0.078125,0.011160714285714286,0.9888392857142857
4476,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a22,2024-02-15,0,0.9928792317708334,0.0,0.0,0.011160714285714286,0.9888392857142857
4477,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a22,2024-02-16,0,0.9928792317708334,0.0,0.0,0.011160714285714286,0.9888392857142857
4478,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a22,2024-02-17,0,0.9928792317708334,0.0,0.0,0.011160714285714286,0.9888392857142857
4479,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,649fbf3a061c49001bb67a22,2024-02-18,0,0.9928792317708334,0.0,0.0,0.011160714285714286,0.9888392857142857
4480,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,65844703c8adce00170d41c4,2024-02-12,1,0.9906018518518519,0.0,1.0,0.5833333333333334,0.41666666666666663
4481,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,65844703c8adce00170d41c4,2024-02-13,1,0.9906018518518519,0.0,1.0,0.5833333333333334,0.41666666666666663
4482,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,65844703c8adce00170d41c4,2024-02-14,1,0.9906018518518519,0.0,1.0,0.5833333333333334,0.41666666666666663
4483,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,65844703c8adce00170d41c4,2024-02-15,65,0.9906018518518519,60.0,0.08333333333333333,0.5833333333333334,0.41666666666666663
4484,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,65844703c8adce00170d41c4,2024-02-16,1,0.9906018518518519,0.0,1.0,0.5833333333333334,0.41666666666666663
4485,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,65844703c8adce00170d41c4,2024-02-17,0,0.9906018518518519,0.0,0.0,0.5833333333333334,0.41666666666666663
4486,63c1178d2381e7001bf38f10,63c3cd051a491b0017062b2b,65844703c8adce00170d41c4,2024-02-18,0,0.9906018518518519,0.0,0.0,0.5833333333333334,0.41666666666666663
4487,63c6330732e68a001bf818e9,63c64a4532e68a001bf81950,64187c0e000683001750ede8,2024-02-12,16,0.8448798693725216,15.0,0.06666666666666667,0.13737105806071323,0.8626289419392867
4488,63c6330732e68a001bf818e9,63c64a4532e68a001bf81950,64187c0e000683001750ede8,2024-02-13,32,0.8448798693725216,36.0,0.1111111111111111,0.13737105806071323,0.8626289419392867
4489,63c6330732e68a001bf818e9,63c64a4532e68a001bf81950,64187c0e000683001750ede8,2024-02-14,37,0.8448798693725216,26.0,0.4230769230769231,0.13737105806071323,0.8626289419392867
4490,63c6330732e68a001bf818e9,63c64a4532e68a001bf81950,64187c0e000683001750ede8,2024-02-15,35,0.8448798693725216,29.0,0.20689655172413793,0.13737105806071323,0.8626289419392867
4491,63c6330732e68a001bf818e9,63c64a4532e68a001bf81950,64187c0e000683001750ede8,2024-02-16,22,0.8448798693725216,26.0,0.15384615384615385,0.13737105806071323,0.8626289419392867
4492,63c6330732e68a001bf818e9,63c64a4532e68a001bf81950,64187c0e000683001750ede8,2024-02-17,0,0.8448798693725216,0.0,0.0,0.13737105806071323,0.8626289419392867
4493,63c6330732e68a001bf818e9,63c64a4532e68a001bf81950,64187c0e000683001750ede8,2024-02-18,0,0.8448798693725216,0.0,0.0,0.13737105806071323,0.8626289419392867
4494,63c6330732e68a001bf818e9,63c64a4532e68a001bf81950,64187c0e000683001750edfa,2024-02-12,14,0.6100128369704749,33.0,0.5757575757575758,0.15772005772005773,0.8422799422799423
4495,63c6330732e68a001bf818e9,63c64a4532e68a001bf81950,64187c0e000683001750edfa,2024-02-13,29,0.6100128369704749,30.0,0.03333333333333333,0.15772005772005773,0.8422799422799423
4496,63c6330732e68a001bf818e9,63c64a4532e68a001bf81950,64187c0e000683001750edfa,2024-02-14,33,0.6100128369704749,27.0,0.2222222222222222,0.15772005772005773,0.8422799422799423
4497,63c6330732e68a001bf818e9,63c64a4532e68a001bf81950,64187c0e000683001750edfa,2024-02-15,28,0.6100128369704749,22.0,0.2727272727272727,0.15772005772005773,0.8422799422799423
4498,63c6330732e68a001bf818e9,63c64a4532e68a001bf81950,64187c0e000683001750edfa,2024-02-16,20,0.6100128369704749,20.0,0.0,0.15772005772005773,0.8422799422799423
4499,63c6330732e68a001bf818e9,63c64a4532e68a001bf81950,64187c0e000683001750edfa,2024-02-17,0,0.6100128369704749,0.0,0.0,0.15772005772005773,0.8422799422799423
4500,63c6330732e68a001bf818e9,63c64a4532e68a001bf81950,64187c0e000683001750edfa,2024-02-18,0,0.6100128369704749,0.0,0.0,0.15772005772005773,0.8422799422799423
4501,63c6330732e68a001bf818e9,63c64a4532e68a001bf81950,64187c0e000683001750ee0f,2024-02-12,3,0.16371681415929196,2.0,0.5,0.47390109890109894,0.526098901098901
4502,63c6330732e68a001bf818e9,63c64a4532e68a001bf81950,64187c0e000683001750ee0f,2024-02-13,6,0.16371681415929196,0.0,1.0,0.47390109890109894,0.526098901098901
4503,63c6330732e68a001bf818e9,63c64a4532e68a001bf81950,64187c0e000683001750ee0f,2024-02-14,4,0.16371681415929196,0.0,1.0,0.47390109890109894,0.526098901098901
4504,63c6330732e68a001bf818e9,63c64a4532e68a001bf81950,64187c0e000683001750ee0f,2024-02-15,9,0.16371681415929196,8.0,0.125,0.47390109890109894,0.526098901098901
4505,63c6330732e68a001bf818e9,63c64a4532e68a001bf81950,64187c0e000683001750ee0f,2024-02-16,4,0.16371681415929196,13.0,0.6923076923076923,0.47390109890109894,0.526098901098901
4506,63c6330732e68a001bf818e9,63c64a4532e68a001bf81950,64187c0e000683001750ee0f,2024-02-17,0,0.16371681415929196,0.0,0.0,0.47390109890109894,0.526098901098901
